,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,400,Harvey Mudd College,Computer Science,2.4,Zachary Dodds,5.0,73,100%,1,5,,5,,4,,6,,,4,8,,3,,11,,,,1,144363
1,400,Harvey Mudd College,Physics,3.7,Vatche Sahakian,4.6,37,100%,,15,,,,,,,,,15,11,2,,,3,1,,,,313375
2,400,Harvey Mudd College,Computer Science,3.4,Ran Libeskind-Hadas,4.9,35,N/A,,5,,4,,,,,,,2,3,,,,,,,,,144504
3,400,Harvey Mudd College,Physics,3.2,Jim Eckert,3.8,32,N/A,,,,,,,,,,,,,,,,,,,,,144792
4,400,Harvey Mudd College,Mathematics,3.8,Michael Orrison,4.2,28,80%,,3,,,,,,,,,,2,,1,,3,1,,,1,144487
5,400,Harvey Mudd College,Mathematics,3.0,Art Benjamin,4.5,28,100%,2,2,,2,1,,,,,,1,2,,,1,3,,,,1,144493
6,400,Harvey Mudd College,Chemistry,4.3,Gerald Van Hecke,3.7,24,N/A,,,,2,,,,1,,,1,,,2,,,,,,,142153
7,400,Harvey Mudd College,Humanities,3.0,Bill Alves,2.2,24,N/A,,,,,,,,,,,,,,,,,,,,,142161
8,400,Harvey Mudd College,Anthropology,2.9,Marianne De Laet,3.3,23,N/A,1,,,,,,,1,,,,,,,1,,,,,,144488
9,400,Harvey Mudd College,Humanities,2.6,Rachael Mayeri,3.0,21,N/A,,,,,,,,,,,,,,,,,,,,1,144755
10,400,Harvey Mudd College,Engineering,2.0,Ruye Wang,2.4,19,N/A,,,,,,,,,,,,,,,,,,,,,140225
11,400,Harvey Mudd College,Computer Science,3.8,Geoff Kuenning,3.8,19,50%,1,,,4,1,2,,,,1,4,,2,1,1,,2,,,1,145016
12,400,Harvey Mudd College,Mathematics,3.1,Francis Su,4.4,18,N/A,,,,,,,,,,,,,,,,,,,,,75257
13,400,Harvey Mudd College,Mathematics,2.8,Jon Jacobsen,4.8,18,N/A,1,,,1,,,,1,,,,,,,,,,,,,312643
14,400,Harvey Mudd College,Engineering,2.6,Ziyad Duron,4.4,17,N/A,,,,,,,,,,,,,,,,,,,,2,140223
15,400,Harvey Mudd College,Engineering,4.2,David Harris,4.0,17,N/A,,,,,,,,,,,,,,,,,,,,,140226
16,400,Harvey Mudd College,Computer Science,3.3,Elizabeth Sweedyk,1.8,17,N/A,,,,,,,,,,3,,,,,,,,,,,151294
