,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,3050,Wilkes Community College,English,1.9,John Mazza,4.8,34,N/A,,,,,,,,,,,,,,,,,,,,,1409036
1,3050,Wilkes Community College,English,3.8,Lisa Muir,3.9,31,67%,,,1,2,2,,4,7,,,1,,,2,3,5,2,5,,9,417433
2,3050,Wilkes Community College,Biology,2.9,Tom Ingledue,4.3,30,N/A,,,,1,1,,,2,1,,4,,1,,2,3,3,,,,477742
3,3050,Wilkes Community College,English,2.6,Nolan Belk,4.5,29,100%,1,,,1,,,1,3,1,,3,3,,,,1,,1,,,454680
4,3050,Wilkes Community College,Psychology,2.9,Alan Richey,4.1,28,N/A,,,1,,,,,2,,,3,1,,,,4,,,,,454675
5,3050,Wilkes Community College,Mathematics,2.3,Steve Holman,4.3,27,67%,1,1,1,3,1,,2,3,,,4,1,1,3,3,5,2,,,,1193714
6,3050,Wilkes Community College,History,2.7,Jessica Wyatt,3.9,20,63%,1,2,1,,2,,4,3,,,,1,1,2,1,3,4,,,3,815347
7,3050,Wilkes Community College,Communication,4.0,Karen Staten,2.7,19,N/A,,,,,,,,,,,,,,,,,,,,,288043
8,3050,Wilkes Community College,English,4.1,Sharon Mitchell,3.9,17,N/A,1,,,,,,1,2,,,,,,,,,2,2,,3,681013
9,3050,Wilkes Community College,English,3.3,Veronica Anthony,2.2,12,N/A,,,,,,,,,,,,,,,,,,,,,663636
10,3050,Wilkes Community College,Chemistry,4.1,Neal Triplett,4.8,12,100%,4,3,,2,1,,,1,,,8,1,1,,1,4,3,,3,,2281377
11,3050,Wilkes Community College,Mathematics,3.5,George Neil,3.5,11,N/A,,,,,,,,,,,,,1,,,,1,,1,2,426840
12,3050,Wilkes Community College,Biology,3.6,Ann Calogero,2.0,11,18%,2,,,1,2,2,1,1,,,,,5,2,1,,,1,4,5,2211047
13,3050,Wilkes Community College,English,2.1,Julie Mullis,4.6,10,N/A,,,,1,1,1,,2,,,,1,,,,,,,,,218394
14,3050,Wilkes Community College,Music,1.0,Frederic McCall,3.9,10,N/A,,,,,,,,,,,,,,,,,,,,,663623
15,3050,Wilkes Community College,Biology,3.8,Jeremy Craft,2.9,10,N/A,,,,,,,3,,,,,,2,,,1,,,1,4,1628685
16,3050,Wilkes Community College,Accounting,2.1,Cindy Killian,5.0,9,N/A,,,,,,,,3,,,,,,,1,1,2,,1,,454688
17,3050,Wilkes Community College,Economics,2.9,David Ritter,3.7,8,N/A,,,,,,,,,1,,1,,,,,,,,1,,454692
18,3050,Wilkes Community College,Psychology,3.0,Cinnamon Martin,4.9,8,N/A,,,,,,,,1,,,,,,,,,1,,,1,771614
19,3050,Wilkes Community College,Mathematics,3.4,Darrell Finney,2.9,8,60%,1,,,1,,,,,1,,1,1,,3,,,1,,2,3,1492640
20,3051,Williamsburg Technical College,English,2.0,Margaret Chandler,4.7,13,N/A,,,,1,,,,1,,,,,,,,,,,,,881744
21,3051,Williamsburg Technical College,Psychology,2.0,William G Clingempeel,4.8,6,N/A,,,,,,,,,,,,,,,,,,,,,1793228
22,3051,Williamsburg Technical College,Science,2.8,Alex Hemingway,2.9,4,N/A,,,,,,,1,,,,,,1,,,,,,,,1117695
23,3051,Williamsburg Technical College,Mathematics,3.0,Willie Bryant,1.0,2,N/A,,,,,,,,,,,,,,,,,,,,,1598381
24,3051,Williamsburg Technical College,Art History,2.5,Andrea McCray,5.0,2,N/A,1,1,,,,,,1,,,,2,,,,1,,,,,2158800
25,3051,Williamsburg Technical College,Psychology,1.0,Christanne Haynes,4.5,1,N/A,,,,,,,,,,,,,,,,,,,,,1605057
26,3051,Williamsburg Technical College,English,1.0,Hope Hubbard,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1865417
27,3051,Williamsburg Technical College,Computer Science,4.0,Linda Harvin,5.0,1,N/A,1,,,1,,1,,,,,,,,,,,,,,,1865421
28,3051,Williamsburg Technical College,English,3.0,Elna Minette Gentry,5.0,1,N/A,,,,1,,,,,,,1,,,,,1,,,,,2160321
29,3051,Williamsburg Technical College,English,3.0,Sherry Yearty,5.0,1,N/A,,,,,,,,1,,,,1,,,,1,,,,,2207266
30,3051,Williamsburg Technical College,Mathematics,5.0,Isaac Docsol,1.0,1,N/A,,,,,,,,,,,,,,1,,,,,,,2501144
31,3052,Williston State College,Mathematics,3.1,Amanda Davis,3.8,10,N/A,,1,,1,,2,,1,,,1,2,,,,2,1,,,,1833443
32,3052,Williston State College,English,3.7,Paul Firenze,3.8,9,N/A,1,1,,,,,,,,,,1,,,1,1,,,,1,200433
33,3052,Williston State College,Humanities,4.3,Kimberly Weismann,3.4,7,N/A,,,,,2,,,1,,1,,,1,2,4,1,2,,,3,1952903
