,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1350,Duke University,Mathematics,3.8,Rann Bar-On,4.2,159,96%,25,6,,23,4,2,,20,1,9,5,8,1,8,,20,26,,2,34,731350
1,1350,Duke University,Engineering,2.7,Michael Gustafson,4.5,150,85%,14,4,,6,22,,,15,1,,10,3,1,20,,35,5,,3,6,132982
2,1350,Duke University,Economics,3.8,Lori Leachman,3.4,139,75%,3,2,,1,2,3,1,3,,,,3,3,,,3,2,,2,9,157298
3,1350,Duke University,Mathematics,3.8,Clark Bray,4.0,135,59%,3,7,,5,3,,1,4,3,,2,3,11,18,1,7,10,,6,23,522550
4,1350,Duke University,Geology,2.9,Alex Glass,4.3,130,59%,,9,,,3,,,,5,,13,4,7,,,5,23,,7,13,1060211
5,1350,Duke University,Economics,4.1,Connel Fullenkamp,3.7,129,81%,8,6,,2,2,,1,,5,,31,2,3,9,,22,18,1,6,28,642928
6,1350,Duke University,Chemistry,3.1,Richard MacPhail,3.5,111,63%,6,,,5,3,,6,1,1,1,3,2,5,,,3,2,,2,7,204804
7,1350,Duke University,Chemistry,3.4,Christopher Roy,4.2,108,92%,6,5,,7,12,,,6,4,,18,3,13,3,,20,7,,4,22,386671
8,1350,Duke University,Computer Science,2.5,Owen Astrachan,4.0,105,76%,1,8,,2,5,4,,3,,2,16,4,1,8,,8,1,,1,,44522
9,1350,Duke University,Chemistry,3.4,Steven Baldwin,4.7,99,90%,3,8,,7,7,,2,,1,,14,,4,,,17,10,,6,7,171386
10,1350,Duke University,Computer Science,2.6,Susan Rodger,2.7,88,41%,4,,,4,22,7,5,1,,,,,18,46,7,,,1,1,1,295867
11,1350,Duke University,Mathematics,3.2,Arya Roy,4.8,81,96%,5,22,1,7,3,,,4,1,,10,12,,3,,23,2,,1,1,1327595
12,1350,Duke University,Anthropology,2.1,Ingrid Byerly,4.7,80,100%,,5,,3,,,,13,,1,4,17,,,10,14,1,,,1,783364
13,1350,Duke University,Chemistry,3.1,Dorian Canelas,4.1,77,75%,5,8,,5,8,6,4,2,1,3,20,2,1,3,6,6,10,,2,10,1270029
14,1350,Duke University,Economics,3.7,Thomas Nechyba,4.8,73,100%,1,10,2,4,8,,1,1,6,,9,3,2,2,,20,3,,4,8,482115
15,1350,Duke University,Mathematics,3.4,Lewis Blake,4.7,72,N/A,1,2,,5,2,,,2,,,,1,1,4,,3,2,,1,7,44524
16,1350,Duke University,Computer Science,3.5,Jeffrey Forbes,2.2,71,22%,2,3,,1,1,1,1,,,2,1,1,3,8,1,2,2,,,4,896996
17,1350,Duke University,Chemistry,3.7,Steven Craig,3.9,70,88%,2,,,8,1,2,7,3,1,3,3,,1,2,1,8,5,,1,2,157350
18,1350,Duke University,Biology,2.6,Sherryl Broverman,3.5,65,73%,3,4,,2,2,,,1,3,1,5,5,4,,7,4,4,,,5,196280
19,1350,Duke University,Computer Science,3.6,Robert Duvall,2.8,62,42%,2,,,1,,,,,5,8,,1,1,12,1,1,1,1,,2,398017
