,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1100,University of Florida,Economics,2.4,Mark Rush,4.5,531,91%,6,20,1,19,25,11,5,4,37,,50,11,37,1,1,36,5,,26,5,53144
1,1100,University of Florida,Statistics,2.6,Megan Mocko,4.1,309,83%,16,12,,24,30,22,2,15,1,2,,,21,15,2,17,5,,13,6,829335
2,1100,University of Florida,Mathematics,4.1,Jason Kozinski,2.5,307,N/A,,,,1,,,,,,,1,,2,,1,,,,,,523019
3,1100,University of Florida,Chemistry,4.1,James Charles Horvath,2.5,307,N/A,,,1,,1,2,2,,,1,,,6,,1,,11,,,17,1160821
4,1100,University of Florida,Economics,3.4,David Denslow,3.5,291,N/A,,,,,,,,,,,,,,,,,,,,,16521
5,1100,University of Florida,Geography,2.0,Fergus Keatinge,4.9,289,100%,45,52,,72,68,8,,38,20,125,181,56,18,,27,68,8,,,2,2006202
6,1100,University of Florida,Chemistry,4.3,Jason Portmess,3.9,287,50%,11,8,,7,1,21,8,1,6,,6,4,3,5,21,10,54,,27,37,515620
7,1100,University of Florida,Statistics,3.0,Maria Ripol,3.3,264,53%,14,2,,10,29,48,3,6,9,,,,19,6,2,6,10,,39,44,154463
8,1100,University of Florida,Mathematics,2.9,Sherry Tornwall,3.4,240,32%,9,4,1,4,15,16,6,2,3,,,,28,97,5,6,23,2,36,40,160390
9,1100,University of Florida,Mathematics,3.3,Larissa Williamson,2.4,238,57%,1,1,,2,11,6,2,3,,16,,,5,18,12,2,2,1,2,3,278192
10,1100,University of Florida,Chemistry,3.3,Jeff Keaffaber,4.2,232,67%,1,1,1,1,,4,,1,2,,2,3,3,,2,3,5,,2,1,285115
11,1100,University of Florida,Chemistry,3.2,Jeff Gower,3.7,232,77%,17,9,,15,19,3,2,5,16,,51,4,17,4,4,17,13,,29,27,881307
12,1100,University of Florida,Marketing,2.8,Richard Lutz,4.4,229,100%,1,10,,6,7,11,8,4,1,,5,,7,4,,12,3,,2,9,68431
13,1100,University of Florida,Science,1.2,Micheal Moulton,4.2,224,96%,2,,,3,11,8,2,1,6,,4,1,,,,2,,,2,,8086
14,1100,University of Florida,Chemistry,3.5,John Mitchell,3.2,219,60%,1,1,,2,4,,6,,,,15,,5,8,1,1,6,,1,23,732626
15,1100,University of Florida,Pharmaceutical Sciences,2.8,Oliver Grundmann,4.8,214,100%,45,36,2,66,48,1,23,112,2,1,30,23,5,11,30,79,4,1,1,4,1827919
16,1100,University of Florida,Mathematics,3.3,Jane Smith,3.0,186,60%,2,,,6,2,5,1,3,,,,2,3,18,6,2,10,,4,7,369254
17,1100,University of Florida,Chemistry,3.2,Maria Korolev,4.8,186,99%,21,95,,48,16,2,,9,5,2,40,19,6,27,12,62,29,,15,13,1852291
18,1100,University of Florida,Business,4.1,Craig Tapley,3.0,180,N/A,,1,,1,1,,,1,1,,,,,,,2,,,1,3,108720
19,1100,University of Florida,Mathematics,2.8,Kwai-Lee Chui,4.3,171,92%,13,19,,27,5,13,,10,,,5,4,5,28,9,20,22,,4,15,320469
20,1101,University of Georgia,Political Science,2.7,Audrey Haynes,4.8,282,98%,23,21,2,60,18,19,41,45,,9,33,31,4,12,5,63,3,,5,4,336684
21,1101,University of Georgia,Biology,3.0,Peggy Brickman,3.8,242,76%,4,4,,8,19,9,3,11,1,69,,,13,16,27,11,11,,3,8,266714
22,1101,University of Georgia,Accounting,4.1,Swati Bhandarkar,4.0,241,81%,4,13,2,15,17,3,17,1,5,,10,7,26,68,3,30,95,,22,41,1042014
23,1101,University of Georgia,Economics,3.4,Jason Rudbeck,4.3,219,84%,5,23,,6,13,3,10,2,23,,68,3,25,2,1,14,37,,25,23,379982
