,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,2451,Mid-State Technical College,Communication,2.0,Connie Hurlbut,3.4,8,N/A,,,,,,,,,,,,,,,,,,,,,342429
1,2451,Mid-State Technical College,English,3.4,Megan Sokolowski,2.0,8,14%,,,,,2,1,1,1,,2,,,1,2,1,,2,2,,1,1563136
2,2451,Mid-State Technical College,Computer Science,3.0,Gaul Volker,4.9,7,N/A,,,,,1,,,,,,,,,1,,,,,,1,131359
3,2451,Mid-State Technical College,Biology,3.7,John Anderson,3.7,7,N/A,,1,,,,,,,,,,,,,,,,,,1,908031
4,2451,Mid-State Technical College,Psychology,2.8,Deborah Krause,4.8,6,N/A,1,1,,4,3,,,1,,,1,,,,1,1,2,,,,908022
5,2451,Mid-State Technical College,Criminal Justice,4.4,Mike Bessette,3.9,5,N/A,,1,,,,,,,,1,,,,,,1,1,1,,1,1339128
6,2451,Mid-State Technical College,Biology,3.4,James Brown,5.0,5,N/A,,,,,,,,,,,,,,,,,,,,,1443016
7,2451,Mid-State Technical College,Business,3.8,Jon Steele,5.0,4,N/A,,,,,,,,,,,,,,,,,,,,,1138119
8,2451,Mid-State Technical College,Health Science,4.0,Ann Roser,5.0,3,N/A,,1,,,,,,2,,,1,1,,,,,,,,,1412301
9,2451,Mid-State Technical College,Communication,4.3,Callie Tomczyk,5.0,3,N/A,,,,,,,,,,,,,,,,,,,,,1608965
10,2451,Mid-State Technical College,Criminal Justice,4.0,Jascor Barb,4.5,2,N/A,,,,,,,1,,,,,,,,,1,,,,1,695258
11,2451,Mid-State Technical College,Economics,2.0,Brian Bartel,4.3,2,N/A,,,,,,,,,,,,,,,,,,,,,1279253
12,2451,Mid-State Technical College,Science,4.0,Donika Rakacolli,4.3,2,N/A,,,,2,,,,2,,,,1,,1,,,,,,,1754122
13,2451,Mid-State Technical College,Health Science,4.0,Megan Blount,4.5,2,N/A,1,,,1,1,,,1,,,1,,,,,,,,1,,2387460
14,2451,Mid-State Technical College,Engineering,2.0,Mark Ptak,2.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1503593
15,2451,Mid-State Technical College,Nursing,4.0,Debra Krings,2.5,1,N/A,,,,,,,,,,,,,,,,,,,,1,1696214
16,2451,Mid-State Technical College,Social Science,2.0,Laura Prince,5.0,1,N/A,,1,,,,,,1,,,1,,,,,,,,,,2266919
17,2451,Mid-State Technical College,Computer Science,1.0,Amanda Van Slooten,5.0,1,N/A,,,,,,,,1,,,,,,,,,,,,,2324465
18,2451,Mid-State Technical College,Criminal Justice,4.0,Courtney Kostuchowski,2.0,1,N/A,,,,,,,,,,1,,,,1,,,,,,1,2415124
19,2451,Mid-State Technical College,English,4.0,Jill Quinn,3.0,1,N/A,,,,,1,,,1,,,,,,1,,,,,,,2446907
20,2452,Middle Georgia State University (all campuses),Political Science,3.6,James Decker,4.0,105,53%,,3,9,,3,,13,1,,,6,1,10,1,,,15,,1,13,461650
21,2452,Middle Georgia State University (all campuses),Mathematics,2.9,Barry Monk,4.7,87,100%,2,5,,8,6,3,,6,5,,5,,,2,1,9,,,1,,316668
22,2452,Middle Georgia State University (all campuses),History,3.0,Andrew Manis,3.7,85,46%,,,6,,1,,7,2,1,,2,1,2,,5,3,3,,3,1,310628
23,2452,Middle Georgia State University (all campuses),History,2.5,Matt Jennings,4.7,85,100%,1,6,,1,2,5,11,8,2,,1,,1,,12,4,,,,3,1075987
24,2452,Middle Georgia State University (all campuses),Mathematics,2.5,John Trimboli,4.5,78,N/A,,,,,1,,,,,,,1,,,1,1,1,,,4,221244
25,2452,Middle Georgia State University (all campuses),Mathematics,4.1,Mary Wolfe,1.6,74,22%,,,,,2,,,,2,,,,3,3,2,,3,,4,5,223335
26,2452,Middle Georgia State University (all campuses),English,2.0,James Sisson,4.9,74,91%,2,,1,6,2,,13,17,,,15,3,,1,16,8,3,,,1,1035921
27,2452,Middle Georgia State University (all campuses),Biology,3.3,Jeffrey Mohr,4.5,73,N/A,,11,17,4,3,16,5,7,,,3,7,1,1,6,7,12,,,8,1619043
28,2452,Middle Georgia State University (all campuses),History,3.8,Stephen Taylor,3.3,72,N/A,,,1,,,,7,,,,,,1,2,4,,,1,2,6,198871
29,2452,Middle Georgia State University (all campuses),History,3.8,Robert Burnham,3.0,72,38%,,1,,,,,1,3,,,,,8,,,,5,4,1,5,366578
30,2452,Middle Georgia State University (all campuses),Social Science,1.7,Walter Robitzsch,4.5,72,100%,1,2,,6,5,1,3,1,,,5,3,2,,1,6,,,1,,372437
31,2452,Middle Georgia State University (all campuses),English,2.0,Judith Schmitt,4.4,72,79%,5,,,4,4,,5,11,,,,,3,,2,2,6,5,,4,405204
32,2452,Middle Georgia State University (all campuses),Computer Science,2.3,Tina Ashford,4.4,70,N/A,1,,,6,5,,1,2,,,1,,,,5,7,,,,,129390
33,2452,Middle Georgia State University (all campuses),Political Science,2.7,Julie Lester,3.7,68,64%,4,3,1,3,6,2,10,5,4,1,,,4,,2,,1,1,1,7,1036076
34,2452,Middle Georgia State University (all campuses),Economics,2.6,Greg George,3.8,65,100%,,3,,,2,5,,1,1,,6,1,2,,,1,,,,,374261
35,2452,Middle Georgia State University (all campuses),Mathematics,2.1,Valerie Beaman-Hackle,4.9,63,100%,3,3,,5,1,,,8,,,,1,,4,1,4,4,,,1,434620
36,2452,Middle Georgia State University (all campuses),Psychology,2.6,Charles Cliett,4.1,61,N/A,,,,,,,,,,,,,,,,,,,,,152918
37,2452,Middle Georgia State University (all campuses),Biology,4.1,Jeffrey Burne,3.3,61,N/A,,,1,,,,5,1,,,1,,1,,,1,3,,1,5,229869
38,2452,Middle Georgia State University (all campuses),Political Science,2.4,Dan Guerrant,4.0,61,88%,,2,,,3,,3,1,1,,7,,2,2,9,2,4,,1,5,509332
39,2452,Middle Georgia State University (all campuses),History,2.8,Matthew Zimmerman,4.3,61,N/A,,,,,1,,1,,,,,,,,,,,,,1,1041144
40,2453,Middlesex Community College,History,2.2,Victor Triay,4.5,62,100%,,1,,,4,,5,2,2,,,2,2,,3,,2,,1,2,84492
41,2453,Middlesex Community College,Sociology,3.4,John Ambenge,2.1,56,13%,,,1,,,,2,,3,,1,,4,1,5,,,,1,5,333147
42,2453,Middlesex Community College,Mathematics,2.4,Jennifer Clark,4.8,56,N/A,,,,,,,,,,,,,,,,,,,,,1450946
43,2453,Middlesex Community College,Biology,4.0,Judy Wallace,4.1,45,64%,3,4,1,1,3,,5,,,,,2,4,1,2,4,1,,7,3,437944
44,2453,Middlesex Community College,Psychology,4.0,Greg Horne,2.4,44,N/A,,,,1,,,,1,,,,,,,,,,,,,45874
45,2453,Middlesex Community College,Languages,2.6,Angelo Glaviano,4.0,42,71%,10,2,,4,7,,1,9,5,,4,2,,5,3,6,,,2,4,398795
46,2453,Middlesex Community College,Psychology,1.8,Pat Sawyer,4.7,37,N/A,,,,,,,,,,,,,,,,,,,,,251042
47,2453,Middlesex Community College,English,2.4,Terence McNulty,4.8,36,100%,,,2,1,4,1,1,8,,1,3,1,,1,4,3,1,,,,1172536
48,2453,Middlesex Community College,Chemistry,2.6,Kimberly Thomas,4.8,34,92%,2,9,,8,4,4,,7,2,,4,2,,2,1,5,1,,1,2,1190810
49,2453,Middlesex Community College,Chemistry,3.3,James Quinlan,3.9,33,82%,3,1,5,8,2,1,1,2,,,8,,2,1,1,1,6,,1,,1320810
50,2453,Middlesex Community College,Mathematics,3.4,Sarah Leone,3.8,32,N/A,1,1,,3,1,,,4,,,,,,2,,2,,,,2,779134
51,2453,Middlesex Community College,English,3.6,Christine Ruggerio,2.9,31,67%,1,,,2,3,1,,6,,2,1,1,,1,3,2,,,,1,625808
52,2453,Middlesex Community College,Social Science,2.5,Judith Felton,4.3,25,N/A,,,,1,,1,1,,,1,,2,2,,3,1,1,,,1,311280
