,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1150,Wayne State University,Chemistry,3.4,Mary Frances Barber,3.4,420,33%,2,4,,6,4,63,9,4,2,,2,1,10,93,22,10,13,1,21,55,306449
1,1150,Wayne State University,Biology,3.2,Karen Myhr,3.6,336,65%,15,20,,25,38,2,35,45,3,4,5,8,35,63,53,17,75,,24,44,497488
2,1150,Wayne State University,Chemistry,3.3,Regina Zibuck,3.8,311,52%,4,29,9,7,10,27,7,5,3,,3,3,17,10,5,16,31,,13,43,38624
3,1150,Wayne State University,Biology,4.2,Marty Spranger,3.4,301,73%,2,4,2,1,,1,2,3,1,,,3,6,,5,4,5,,2,11,407095
4,1150,Wayne State University,Biology,3.7,Nataliya Turchyn,4.0,214,74%,26,29,,26,20,,16,12,15,,1,5,49,3,3,23,72,,29,60,1391265
5,1150,Wayne State University,Chemistry,2.7,Michael Maguire,4.3,204,N/A,,1,,,,,,,,,1,1,,,,1,,,,1,99573
6,1150,Wayne State University,Biology,3.2,Martin Crozier,4.1,170,76%,11,4,8,22,11,6,43,10,3,,6,3,20,1,15,19,8,1,14,12,549401
7,1150,Wayne State University,Communication,1.9,Ron Stevenson,4.9,169,100%,6,26,,16,25,20,2,21,2,,16,7,5,1,14,45,8,1,1,,736781
8,1150,Wayne State University,Philosophy,2.4,Mohammed Abouzahr,4.5,163,N/A,,,,,,,,,,,,,,,,,,,,,1008228
9,1150,Wayne State University,Biological Sciences,3.9,Jyoti Nautiyal,2.3,159,N/A,,,9,3,3,2,27,4,,,,1,12,,13,1,21,,,34,1574595
10,1150,Wayne State University,Chemistry,3.2,Mary Kay Pflum,4.2,152,86%,7,25,,16,12,3,1,10,2,,8,9,6,4,1,15,8,,10,11,375292
11,1150,Wayne State University,Biology,3.5,Kristin Parkin,4.2,151,N/A,,,,,,,,,,,,,,1,1,,1,,1,1,210457
12,1150,Wayne State University,Social Work,3.0,Norma Schropshire,3.0,139,50%,1,3,,5,6,1,7,10,2,9,,3,3,16,18,3,3,4,,2,1757213
13,1150,Wayne State University,Biology,4.2,Mark Vanberkum,2.8,138,40%,2,3,1,3,2,2,38,1,3,,2,1,12,1,10,5,11,,19,15,494020
14,1150,Wayne State University,Accounting,2.7,Frank Lamarra,4.0,130,96%,10,5,,5,9,,2,7,3,2,8,6,,,1,7,,,4,,353794
15,1150,Wayne State University,Biological Sciences,3.4,Robert Thomas,2.7,129,55%,5,3,,7,9,,39,5,19,,10,3,18,,1,16,3,,19,16,1682472
16,1150,Wayne State University,Chemistry,3.1,Andrea N. Matti,4.1,129,89%,4,32,,27,14,42,4,12,,,5,11,7,20,25,21,37,1,6,31,1917032
17,1150,Wayne State University,Languages,2.8,Laura Kline,3.0,123,33%,1,,3,4,2,3,3,4,,1,1,3,7,5,7,,3,,,,328079
18,1150,Wayne State University,Psychology,2.5,Thomas Fischer,4.3,118,88%,3,12,,4,11,14,8,4,,,7,5,6,5,5,8,9,,1,3,308098
19,1150,Wayne State University,Biology,4.3,Phil Cunningham,3.4,114,N/A,,,,,,,,,,,,,,,,,,,,,152978
20,1151,Waynesburg University,Psychology,2.9,Jenny Jellison,4.6,39,N/A,,4,,1,1,,,,,,6,,,,,2,5,,,3,499901
21,1151,Waynesburg University,Mathematics,3.9,James Bush,3.2,32,40%,1,,,2,,,,1,1,,,1,,,1,2,2,,1,5,214633
22,1151,Waynesburg University,Communication,4.0,Richard Krause,4.0,29,N/A,,1,1,,,,,,,,,,1,,,,,1,,2,320787
23,1151,Waynesburg University,Mathematics,1.8,Paul Seilski,4.3,27,N/A,,,,1,,1,,,,,4,,1,3,2,2,,,,,175638
24,1151,Waynesburg University,Biology,4.5,Bryan Hamilton,3.5,25,60%,,1,,1,,,2,1,,,,1,4,,,1,4,,,4,384216
25,1151,Waynesburg University,Theology,4.0,Jeff Kisner,3.1,24,N/A,,,,,,1,1,,,,,,,,,,,1,,2,175644
26,1151,Waynesburg University,Political Science,2.4,Rich Waddel,4.8,18,N/A,,1,,1,,,2,4,,1,1,1,,,,5,1,,,,127309
