,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1450,Nova Scotia College of Art and Design,History,3.6,David Howard,3.5,30,N/A,,3,,1,,,,,1,,1,2,1,,,,2,,1,3,30468
1,1450,Nova Scotia College of Art and Design,Fine Arts,4.2,Suzanne Funnell,3.0,19,N/A,,,,,,,,,,,1,,,,,,1,,,1,30464
2,1450,Nova Scotia College of Art and Design,Fine Arts,2.7,Michael Fernandes,2.5,16,N/A,,,,1,,,,2,,,2,1,1,,2,1,1,,,,233860
3,1450,Nova Scotia College of Art and Design,History,3.3,Mary MacLauchlan,3.4,15,N/A,,,,,,,,,,,,,,,,,,,,,30272
4,1450,Nova Scotia College of Art and Design,History,3.2,Marylin McKay,2.5,15,N/A,,,,,,,5,1,3,,,,2,,,,1,,,3,64306
5,1450,Nova Scotia College of Art and Design,Fine Arts,3.1,Tim Brennan,4.4,13,N/A,,,,,,,,1,,,1,,,,,1,,,,,30269
6,1450,Nova Scotia College of Art and Design,Graphic Arts,3.6,May Chung,3.9,13,N/A,,,,,1,,,2,,,,,,1,,2,,,,,279563
7,1450,Nova Scotia College of Art and Design,Fine Arts,3.1,Kathleen Tetlock,5.0,13,N/A,,,,,,,,,,,,,,,,,,,,,714952
8,1450,Nova Scotia College of Art and Design,Communication,3.7,Hanno Ehses,2.8,10,N/A,1,,,,,,,1,,,,1,,,,2,,,,1,64303
9,1450,Nova Scotia College of Art and Design,Art History,4.1,Janye Wark,3.6,9,N/A,,,,,,,,,,,,,,,,,,,,,437631
10,1450,Nova Scotia College of Art and Design,Art History,4.1,Sarah Hollenberg,3.1,9,N/A,,2,,,,,2,,,1,,,,,,,3,1,,3,1006158
11,1450,Nova Scotia College of Art and Design,Fine Arts,2.4,Bruce Barber,4.7,8,N/A,,1,,,,,,1,,,1,,,,,,,,,,75783
12,1450,Nova Scotia College of Art and Design,Design,2.5,Gene Daniels,4.5,8,N/A,,,,,,,,,,,,,,,,,,,,,899260
13,1450,Nova Scotia College of Art and Design,Fine Arts,1.8,Chris Woods,3.2,8,N/A,,,,2,,,,2,,,1,,,1,1,2,1,,,,969901
14,1450,Nova Scotia College of Art and Design,Fine Arts,3.1,Neil Forrest,3.9,7,N/A,,,,,,,,,,,,,,,,,,,,,75830
15,1450,Nova Scotia College of Art and Design,Fine Arts,3.4,Bryan Maycock,3.7,7,N/A,,,,,,,,,,,,,,,,,,,,,368214
16,1450,Nova Scotia College of Art and Design,Design,4.7,Loreley Gaunt,1.2,6,N/A,,,,,,,,,,,,,,,,,,,,,836721
17,1450,Nova Scotia College of Art and Design,Fine Arts,3.0,Dan O'Neill,4.7,6,N/A,,,,,,,,,,,,1,,,,,,,,,896937
18,1450,Nova Scotia College of Art and Design,Fine Arts,3.3,Jeff Domm,4.9,6,N/A,,,,,,,,2,,,1,1,,,1,,,,,,948928
19,1450,Nova Scotia College of Art and Design,Fine Arts,2.0,Bob Bean,4.2,5,N/A,,,,,,,,,,,,,,,,,,,,,30268
20,1452,University of Ottawa,Psychology,2.2,Najwa Haddad,4.8,420,99%,13,120,,93,8,,27,13,4,,29,97,6,,6,64,46,,3,2,344784
21,1452,University of Ottawa,Science,3.7,Jon Houseman,3.3,376,81%,,38,,1,10,1,44,4,2,,10,3,23,5,,12,38,3,3,111,39612
22,1452,University of Ottawa,Chemistry,3.9,Rashmi Venkateswaran,2.8,354,50%,9,2,3,9,4,1,7,7,3,,1,,2,25,4,3,8,8,3,22,16829
23,1452,University of Ottawa,Physics,3.3,Andrzej Czajkowski,3.5,346,58%,6,17,2,10,10,41,10,8,1,,54,3,8,46,5,20,39,,1,16,251170
24,1452,University of Ottawa,Political Science,2.8,Ivaylo Grouev,3.3,284,48%,4,17,,9,14,1,37,12,8,,13,16,14,3,15,16,3,1,2,11,474134
25,1452,University of Ottawa,Economics,2.9,David Gray,4.1,260,70%,6,22,,10,12,3,7,11,,,33,9,29,12,,32,19,4,7,36,15740
26,1452,University of Ottawa,Mathematics,1.9,Termeh Kousha,4.8,255,100%,17,75,,49,37,1,,30,2,,47,12,6,2,3,59,52,,,2,1242249
27,1452,University of Ottawa,Mathematics,2.0,Steve Desjardins,4.5,240,96%,6,32,1,13,15,1,1,14,1,,1,7,6,11,2,45,20,,,8,14890
