,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1650,Allegany College of Maryland,Psychology,3.3,Kurt Hoffman,3.9,31,N/A,,2,,,,1,,1,,,1,,,1,1,1,,,,1,622074
1,1650,Allegany College of Maryland,Psychology,2.8,Rick Layman,2.5,29,N/A,,,,,1,3,4,,1,,,,2,,1,,1,,,,104624
2,1650,Allegany College of Maryland,Mathematics,4.1,Don Robinson,2.3,28,N/A,,,,,1,,,,,,,,,1,,,,,,1,346566
3,1650,Allegany College of Maryland,English,4.4,Lynn Bowman,2.3,28,17%,1,,,,1,,1,,,4,,1,1,3,3,,10,4,,10,1105061
4,1650,Allegany College of Maryland,Computer Science,2.6,Dennis Buskirk,3.9,24,N/A,,,,2,2,1,,1,,,1,,,,,,,,,,269549
5,1650,Allegany College of Maryland,Physics,3.1,Betty A'Hearn,2.9,21,N/A,,,,,,,,,,1,,,,,,,2,,,2,814330
6,1650,Allegany College of Maryland,English,1.3,Dudley Brown,3.8,16,N/A,,,,,,,,,,,,,,,,,,,,,233885
7,1650,Allegany College of Maryland,English,2.1,Ron Jenkins,4.5,15,N/A,1,4,,1,1,,3,5,1,,1,1,1,1,1,1,3,2,,1,1179834
8,1650,Allegany College of Maryland,Mathematics,2.1,Stacey Boggs,4.3,14,N/A,,,,,,,,,,,,,,1,1,1,,,,,720859
9,1650,Allegany College of Maryland,Mathematics,3.1,Mark Shore,3.3,13,N/A,,,,,,,,,,,,,1,,1,,2,,1,2,533347
10,1650,Allegany College of Maryland,Not Specified,3.5,Steve Fairgieve,3.5,13,N/A,,,,1,,1,,,,,,,,,,,,,,,562446
11,1650,Allegany College of Maryland,Fine Arts,1.8,Robyn Price,4.7,12,N/A,,,,,,1,,,,,,,,,1,,,,,,86669
12,1650,Allegany College of Maryland,Chemistry,2.3,James Stickler,3.9,12,N/A,,,,,,,,,,,,,,1,,,,,,,784548
13,1650,Allegany College of Maryland,Education,2.0,Bev Wilcox,4.6,11,N/A,,,,,,,,1,,,,,,,1,,1,,,,24906
14,1650,Allegany College of Maryland,Psychology,2.3,Frank Hagar,3.1,11,N/A,,,,,,,,,,,,,,,,,,,,,465251
15,1650,Allegany College of Maryland,Biology,4.1,Tim Turner,3.3,11,N/A,,,,,1,,,,1,,,,4,,,1,4,,1,3,1391017
16,1650,Allegany College of Maryland,Medicine,2.2,William Rocks,4.2,10,N/A,,,,,,,1,1,,,,,,,,,,,,,301332
17,1650,Allegany College of Maryland,Philosophy,3.5,Jim Zamagias,3.5,10,N/A,,,,,,,,,,,,,,,,,,,,,346567
18,1650,Allegany College of Maryland,Computer Science,1.8,Jim House,4.8,10,N/A,1,,,1,1,,,2,,,,,,,,,,,,,501289
19,1650,Allegany College of Maryland,Sociology,2.5,Linda Zajdel,4.5,10,N/A,,,,,,,,,,,,,,,,,,,,,559421
20,1651,Allen Community College,Agriculture,2.8,Phillip Reilly,4.0,32,94%,16,,,2,13,17,2,16,,,,,,3,4,5,,,3,,1318564
21,1651,Allen Community College,Mathematics,2.9,Steve Sodergren,4.8,29,N/A,,4,,,3,2,,1,,,4,2,,1,,,1,,,,139108
22,1651,Allen Community College,English,3.9,Jeffery Fouquet,4.6,25,N/A,,,,,,,,,,,,,,,,,,,,,1057794
23,1651,Allen Community College,History,2.2,Steven Dodson,4.8,21,100%,1,5,,3,1,,,,2,,,2,1,,,4,1,,1,,139112
24,1651,Allen Community College,Biology,4.0,Sondra Dubowsky,2.1,19,N/A,,,,,,,,,,,,,,,,,,,,,446670
25,1651,Allen Community College,History,2.8,Jonathan Wells,4.7,19,N/A,,2,,1,,,,1,,,2,1,,,,,,,,,1203066
26,1651,Allen Community College,English,2.6,Julie Gifford,3.9,14,N/A,,,,,,,,,,,,,,,,,,,,,139117
27,1651,Allen Community College,Physics,3.6,Les Thomas,3.0,10,N/A,,,,,,,1,,,,,,,,,,,,,1,357527
28,1651,Allen Community College,Psychology,2.5,Jeff Cox,4.0,10,N/A,,,,,,,1,,,,,,,,1,,,,,,655338
29,1651,Allen Community College,English,4.7,Susan McKinnis,2.4,9,N/A,,,,,,,1,,,,,,1,,,,,,,1,709181
30,1651,Allen Community College,Communication,2.8,Terri Piazza,4.6,9,100%,,1,,3,2,,,6,,1,2,4,,,4,4,,,,,2257366
31,1651,Allen Community College,Mathematics,3.8,Karen McKarnin,2.0,8,N/A,,,,1,,,,1,,,,,,,,,1,,,1,935883
32,1651,Allen Community College,Biology,4.0,Terry Callendar,2.3,8,N/A,,,,,,,,,,,,,1,,,,3,,,3,1318603
33,1651,Allen Community College,Mathematics,2.6,Doug Joseph,3.8,7,N/A,,,,,1,,,,,1,,,,1,,,,,,,862584
