,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,5250,Trinity Bible College,Religion,4.0,Aaron Thurber,4.6,4,N/A,,,,1,,,1,,,,,,,1,,2,,,,1,705288
1,5250,Trinity Bible College,Business,2.7,Ben McIntosh,4.2,3,N/A,,,,1,1,,,,,,1,,,,,,,,,,1849311
2,5251,Lake Michigan College - Bertrand Crossing,Mathematics,3.9,Gerry Cox,2.9,8,N/A,,,,,,,,,,,,,1,3,,,2,,2,,362831
3,5251,Lake Michigan College - Bertrand Crossing,Psychology,1.5,Rob Ryan,5.0,4,N/A,,1,,,,,,,,,1,,,,,,,,,,362839
4,5251,Lake Michigan College - Bertrand Crossing,English,3.0,Mark Schirripa,4.3,2,N/A,,,,,,,,,,,,,,,,,,,,,707955
5,5251,Lake Michigan College - Bertrand Crossing,English,1.5,Inez Williams-Reyes,5.0,2,N/A,1,,,2,,1,,1,,,,1,,,,,,,,,2157378
6,5251,Lake Michigan College - Bertrand Crossing,Mathematics,5.0,Mike Mead,4.5,1,N/A,,,,,,,,,,,,,,,,,,,,,362834
7,5251,Lake Michigan College - Bertrand Crossing,Economics,1.0,Prince Covington,1.5,1,N/A,,,,,,,,,,,,,,,,,,,,,1835326
8,5251,Lake Michigan College - Bertrand Crossing,History,4.0,Timothy Moore,5.0,1,N/A,,,,,,,1,,,,,,1,,,,1,,,,2160754
9,5251,Lake Michigan College - Bertrand Crossing,Psychology,2.0,Rebecca Van Cleave,4.0,1,N/A,,,,,,,,,,,,,,,,,,,,,2173479
10,5251,Lake Michigan College - Bertrand Crossing,Chemistry,4.0,John F. Beck,2.0,1,N/A,1,,,,,,,,,,,,1,,,,,,,,2356228
11,5251,Lake Michigan College - Bertrand Crossing,Philosophy,2.0,Tim Smith,5.0,1,N/A,,1,,,,1,,,,,1,,,,,,,,,,2490103
12,5252,College of Visual Arts,Fine Arts,3.3,Tom Oliphant,2.6,4,N/A,,,,,,,,,,,,,,,,,,,,,1587132
13,5252,College of Visual Arts,Writing,1.7,Kelly Hulander,5.0,3,N/A,,,,,,,,,,,,,,,,,,,,,721326
14,5252,College of Visual Arts,Art History,4.0,Julie L'Enfant,4.0,3,N/A,,,,,,,,,,,,,,,,,,,,,1587130
15,5252,College of Visual Arts,Design,4.5,Michelle McCreery,4.3,2,N/A,,,,,,,,,,,,,,,,,,,,,1720497
16,5252,College of Visual Arts,Art History,5.0,Vanessa Rousseau,1.0,1,N/A,,,,,,,,,,,,,,,,,,,,,721331
17,5252,College of Visual Arts,Design,3.0,Steve Stenzel,4.5,1,N/A,,,,,,,,,,,,,,,,,,,,,1538720
18,5252,College of Visual Arts,Fine Arts,3.0,Ellen Skoro,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1818638
19,5253,University of Virginia College at Wise,Communication,3.1,Rachel Tighe,5.0,26,N/A,,,,1,1,,,1,,,3,,,,1,2,,,,,361607
20,5253,University of Virginia College at Wise,English,3.4,Sheila Rhea-McNulty,3.1,25,N/A,,1,,,1,,2,1,,,,1,1,2,,,3,,1,3,438087
21,5253,University of Virginia College at Wise,History,4.1,Mark Clark,4.3,24,N/A,1,,,,,,2,3,,,,,1,,,3,,,1,3,199475
22,5253,University of Virginia College at Wise,History,2.4,Tom Costa,3.8,22,N/A,,,,,,,,,,,,,,,,,,,,,199470
23,5253,University of Virginia College at Wise,English,2.2,Gillian Huang-Tiller,3.4,21,N/A,,2,1,,,,,1,,,,2,2,1,,,,,,,397047
24,5253,University of Virginia College at Wise,Languages,1.7,Michael O'Donnell,4.4,21,N/A,,,,2,,,,,,,2,1,,,,1,,,,,401150
25,5253,University of Virginia College at Wise,Psychology,3.7,Kristina Feeser,3.8,21,N/A,,,,,,,,1,,1,1,,,,1,,1,,,1,437423
26,5253,University of Virginia College at Wise,English,3.7,Marla Weitzman,4.0,20,N/A,,,,2,,,2,2,,,2,1,,,1,2,,,,,395276
27,5253,University of Virginia College at Wise,English,2.9,Gretchen Martin,4.2,20,N/A,,1,,,1,,2,,1,,,,,1,,1,1,1,,3,397041
28,5253,University of Virginia College at Wise,History,3.2,Cindy Wilkey,4.0,19,N/A,,,,1,,,,1,,,,,2,,1,,1,,,1,383141
29,5253,University of Virginia College at Wise,Criminal Justice,2.2,Yenli Yeh,4.4,19,N/A,,,,1,,,,1,,,,,,,1,1,1,,,1,334099
30,5253,University of Virginia College at Wise,Political Science,3.5,Eric Smith,4.1,18,N/A,,3,,1,,,1,,2,,3,,,,1,1,1,1,,2,1244991
31,5253,University of Virginia College at Wise,Mathematics,3.1,Jennifer Wilson,5.0,17,N/A,,,,4,,,,5,,,,,,1,,4,1,,,1,415903
32,5253,University of Virginia College at Wise,English,3.2,John Adrian,4.5,17,N/A,,,1,2,1,,1,1,,,1,,,,,,1,,,1,670227
33,5253,University of Virginia College at Wise,Chemistry,4.8,Van Daniel,1.5,15,N/A,,,,,,,,,,,,,,,,,,,,,521784
34,5253,University of Virginia College at Wise,Mathematics,2.9,Kaushiki Saha,3.4,15,N/A,2,1,,1,,2,,1,,,,,,4,3,,,,,1,1195856
35,5253,University of Virginia College at Wise,Communication,3.1,Amy Clark,4.7,14,N/A,,,,1,,,1,1,,,,,,,,,,,,,507000
36,5253,University of Virginia College at Wise,Economics,1.4,Peter Yun,3.9,13,N/A,,,,,,,,,,,,,,,,,,,,,401815
37,5255,Siena Heights University,Business,1.8,Rolland Davenport,4.3,5,N/A,,,,,,,,,,,,,,,,,,,,,821361
38,5255,Siena Heights University,Management,3.4,Stephen Ball,3.2,5,N/A,,,,,,,2,1,,2,,,,,3,2,,,,,1783573
39,5255,Siena Heights University,Business,1.5,Patrick Nedry,5.0,2,N/A,,,,,,,,,,,,,,,,,,,,,1685656
40,5255,Siena Heights University,Writing,1.5,Julie Edwards,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,,1685660
41,5255,Siena Heights University,Finance,5.0,Bill Bacarella,3.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1878011
42,5255,Siena Heights University,Psychology,2.0,Tracy Gomez,3.5,1,N/A,,,,1,,1,,1,,,,,,,,,,,,,1929758
43,5256,Jefferson Medical College,Medicine,2.0,Nicholas Leon,4.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1493851
44,5258,William S. Boyd School of Law,Law,2.9,Rob Correales,3.1,17,N/A,,,,1,,,,,,,,1,,,,1,,,,,747582
45,5258,William S. Boyd School of Law,Law,3.5,Sylvia Lazos,2.1,17,N/A,,,,,,,,,,,,,,,,,,,,,823427
46,5258,William S. Boyd School of Law,Law,3.8,Jeffrey Stempel,3.5,16,N/A,,,,,1,,,,,,,1,,,,1,,,,1,747583
47,5258,William S. Boyd School of Law,Law,3.5,Peter Bayer,2.3,16,N/A,,,,,,,,1,,,,,,,,,,,,,820476
48,5258,William S. Boyd School of Law,Law,2.5,Ngai Pindell,2.6,13,N/A,,,,,,,,,,,,,,,,,,,,,747578
49,5258,William S. Boyd School of Law,Criminal Law,3.9,Raquel Aldana,2.9,13,N/A,,,,,,,,,,,,,,,,,,,,,870204
50,5258,William S. Boyd School of Law,Law,3.8,Steve Johnson,4.4,12,N/A,,,,,,,,,,,,,,,,,,,,,789409
51,5258,William S. Boyd School of Law,Law,3.0,Lynne Henderson,3.0,12,N/A,,,,,,,,,,,,,,,,,,,,,899912
52,5258,William S. Boyd School of Law,Law,3.3,Thomas McAffee,2.5,11,N/A,2,,,1,,,,,,,,,,,,1,,,,,819422
53,5258,William S. Boyd School of Law,Law,2.8,Rebecca Scharf,4.7,11,N/A,2,,,2,1,,,,,,,1,,,,,,,,,819426
54,5258,William S. Boyd School of Law,Law,4.0,Jean Whitney,2.6,11,N/A,,,,,,,,,,,,,,,,,,,,,819430
55,5258,William S. Boyd School of Law,Law,3.0,Jean Sternlight,4.2,11,N/A,,,,,,,,,,,,,,,,,,,,,822571
56,5258,William S. Boyd School of Law,Law,3.2,Keith Rowley,3.1,10,N/A,,,,,,,1,,,,,,1,,,,,,,,823401
57,5258,William S. Boyd School of Law,Law,4.0,Ann McGinley,3.3,10,N/A,,,,,1,,,1,,,,,,,,,1,,,,935152
58,5258,William S. Boyd School of Law,Law,4.3,George Mader,4.1,9,N/A,,,,,,,,,,,,,,,,,,,,,1025135
59,5258,William S. Boyd School of Law,Law,3.8,Terri Pollman,4.3,8,N/A,,,,,,,,,,1,,,,,,,,,,1,747579
60,5258,William S. Boyd School of Law,Law,3.4,Tuan Samahon,4.3,8,N/A,,,,,,,,,,,,,,,,,,,,,819424
61,5258,William S. Boyd School of Law,Law,3.5,Leticia Saucedo,2.4,8,N/A,,,,,,,,,,,,,,,,,,,,,822857
62,5258,William S. Boyd School of Law,Law,3.5,Christopher Blakesley,2.7,8,N/A,,,,,,,,,,,,,,,,,,,,,923623
63,5258,William S. Boyd School of Law,Law,3.7,Nancy Rapoport,4.4,8,N/A,1,,,,1,,,,,,,,,,2,1,,,,,1059445
64,5260,Goodwin College,Chemistry,2.9,Vinod Dhar,4.1,37,86%,2,3,,8,2,,1,3,1,,,,2,,4,4,5,,,,643689
65,5260,Goodwin College,Chemistry,2.5,Paul Danese,4.8,32,100%,3,7,,7,5,,,12,,,20,2,1,,1,11,2,,,,1833313
66,5260,Goodwin College,Biology,4.4,Christopher Sparke,2.3,27,33%,1,,,1,1,,8,1,,,1,,8,1,1,,3,1,4,10,1833062
67,5260,Goodwin College,Biology,3.1,John Levesque,5.0,24,100%,,10,,4,2,1,1,1,,,13,1,,,2,5,4,,,,1648113
68,5260,Goodwin College,Sociology,1.7,Jill Brown,4.8,20,N/A,1,4,,2,1,,,4,,,3,2,,,1,3,,,,,643677
69,5260,Goodwin College,Biology,3.4,Kim Reese,3.8,19,40%,,2,1,1,,,3,,,,,,1,,1,1,4,1,3,5,643687
70,5260,Goodwin College,Biology,4.0,Debra Rajanieme,3.0,19,N/A,,1,,4,,,,1,,,,3,,,,3,,,,,844278
71,5260,Goodwin College,Science,3.3,Vita Vernace,5.0,16,100%,4,,,3,5,,1,8,,,,,,1,2,8,1,,,1,1607150
72,5260,Goodwin College,Not Specified,2.8,Claude E. P. Mayo,3.3,16,N/A,,,,,,,,,,,,,,1,,,,,,5,1776576
73,5260,Goodwin College,Biology,3.2,Steve Autieri,4.4,16,82%,4,3,,,,1,1,10,,,1,1,,1,,7,1,,1,1,1795826
74,5260,Goodwin College,Chemistry,3.1,Peter Embriano,2.9,12,N/A,,,,,,,,,,,,,,,,,,,,,854856
75,5260,Goodwin College,Mathematics,2.3,Jason Shea,4.2,12,N/A,,,,,,,1,,,,,,1,,,,,,1,1,1411068
76,5260,Goodwin College,Biology,3.3,Anthony Magnano,4.3,12,67%,,2,,,2,4,2,4,,1,,,2,,3,1,3,,3,1,1728375
