,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,4800,Oakton Community College,History,2.9,Wendy Adele-Marie,4.6,132,86%,4,12,5,10,2,,6,11,,1,1,7,9,7,4,12,4,2,2,5,2298823
1,4800,Oakton Community College,Biology,2.1,Ali Khan,4.9,58,100%,1,15,,3,11,8,7,1,2,,17,5,,,2,10,4,,,1,1623311
2,4800,Oakton Community College,Biology,2.4,David Arieti,3.6,53,86%,1,1,1,5,,5,1,2,,1,6,,,,2,3,,,1,1,477407
3,4800,Oakton Community College,Biology,2.1,Urbi Ghosh,4.4,48,100%,2,,,6,3,2,5,11,,,,,,,,10,,,,1,1299208
4,4800,Oakton Community College,Psychology,3.3,Kasia Wereszczynska,4.2,45,86%,2,11,4,16,,11,11,3,1,,3,16,,2,11,16,1,,,1,2094754
5,4800,Oakton Community College,Mathematics,1.6,Layne Wigle,5.0,43,N/A,,2,1,1,,,,2,,,,2,,,,2,1,,,,587283
6,4800,Oakton Community College,English,1.5,Steve McNamara,4.8,42,100%,2,1,,6,5,1,,14,,2,,1,,2,3,7,1,1,,,587218
7,4800,Oakton Community College,Mathematics,2.4,Carole Shapero,3.8,38,90%,3,1,,3,5,,,2,2,,,,,,1,1,2,,,,433056
8,4800,Oakton Community College,Religion,3.3,Jon Benson,3.7,37,100%,1,5,,1,3,,2,2,,,,4,2,,1,2,1,,,3,699012
9,4800,Oakton Community College,Mathematics,2.5,Olga Cedrina,3.8,36,71%,5,7,2,7,2,,2,6,,,5,1,1,9,5,6,6,1,,7,1901560
10,4800,Oakton Community College,Biology,3.5,Sundeep Talwar,3.9,34,68%,6,5,,6,3,2,,2,,1,9,2,5,,3,3,8,,8,8,1781410
11,4800,Oakton Community College,Biology,3.9,Inna Goldenberg,2.8,32,N/A,2,,1,1,1,2,,1,,,,,3,1,,,,,,5,824326
