,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,5400,University of Central Florida,Legal Studies,3.2,Janice Scott,3.3,29,40%,,,,1,1,,6,2,,,,1,,3,,,,,3,9,428602
1,5400,University of Central Florida,Education,2.8,Dan Ezell,4.2,27,50%,,,,1,1,,2,3,,,2,1,,3,4,2,,,1,1,645044
2,5400,University of Central Florida,Education,4.2,Karri Williams,3.3,25,33%,1,,,1,1,,3,6,,,,2,1,9,1,,1,1,,6,1002909
3,5400,University of Central Florida,Biology,3.8,Pamela Thomas,3.5,14,N/A,,1,,,,,,,,,,,,,,,1,,,,472482
4,5400,University of Central Florida,Business,3.4,Ann Whyte,3.9,13,80%,,1,,2,4,3,1,,2,,,,,,,2,,,1,3,1154057
5,5400,University of Central Florida,Business,2.8,Bob Boettcher,2.4,12,N/A,,,,,,,,,,,,,,,,,,,,,611034
6,5400,University of Central Florida,Psychology,3.0,Alisha Janowsky,4.7,12,N/A,,,,,,,,,,,,,,,,,,,,,908702
7,5400,University of Central Florida,Political Science,2.4,Bruce Farcau,3.9,12,N/A,,,,,2,,,,1,,1,,,,,1,,,,1,928033
8,5400,University of Central Florida,Psychology,2.7,Matthew G Chin,4.3,11,N/A,,,,,,,,,,,,,,,,,,,,,448792
9,5400,University of Central Florida,Psychology,2.5,Shannon Whitten,3.3,11,N/A,,,,,,,,,,,,,,,,,,,,,567870
10,5400,University of Central Florida,Communication,1.8,Jerry Sublette,4.3,11,N/A,,,,1,,,,,,,,,,,,,,,,,1092287
11,5400,University of Central Florida,Economics,2.3,David Butterfield,3.9,10,N/A,,,,,,,,,,,,,,,,,,,,,567175
12,5400,University of Central Florida,History,3.7,Mark Long,2.6,10,N/A,,,,,,,,,,,,,,,,,,,,,879055
13,5400,University of Central Florida,Political Science,2.8,Barbara Kinsey,4.6,9,N/A,,,,,,2,3,2,,,,1,,,,,,,,,595367
14,5400,University of Central Florida,Accounting,3.4,Stanley Helm,4.6,9,N/A,,,,,,,,,,,,,,,,,,,,,923603
15,5400,University of Central Florida,African-American Studies,3.3,Grace White,3.0,9,N/A,,,,,,,,,,1,,,,2,,,,4,,5,1651551
16,5400,University of Central Florida,Education,2.5,Joann Palumbo,2.6,8,N/A,,,,,,,,,,,,,,,,,,,,,839157
17,5400,University of Central Florida,Education,2.3,Virginia Ludwig,2.9,8,N/A,,,,,1,,,,,,,,,,,,,,,,1003077
18,5400,University of Central Florida,Education,2.4,Lenora Forsythe,4.6,8,N/A,,1,,3,2,,2,2,,,,,,,,3,2,,,1,1887088
19,5400,University of Central Florida,Psychology,2.6,Karen Mottarella,5.0,7,N/A,,,,,1,,,,,,,1,,,,,,,1,,503956
20,5401,The Universities at Shady Grove,Psychology,2.5,Karen Lewis-Watkins,2.0,17,67%,,,,,,5,1,,1,1,1,,,4,4,,,,,,1726628
21,5401,The Universities at Shady Grove,Psychology,2.8,Diane Alonso,3.8,16,N/A,,2,,1,,1,,,,1,,,2,2,,,1,,,,922964
22,5401,The Universities at Shady Grove,Social Work,2.5,Katherine Morris,4.5,14,N/A,,,,1,,,1,1,,,,1,,,,2,,,,,622053
23,5401,The Universities at Shady Grove,Business,2.8,Oliver Schlake,4.3,14,N/A,,1,,,,,,1,1,1,1,3,,,3,,,,,1,936140
24,5401,The Universities at Shady Grove,Business,3.8,Gosia Langa,2.3,11,N/A,,,,,,,,,1,,,,,,,,,,1,1,873059
25,5401,The Universities at Shady Grove,Economics,2.2,Virginia Abiad,4.1,10,N/A,,,,,1,,,1,,,,1,,,1,1,,,,,931220
26,5401,The Universities at Shady Grove,Psychology,4.6,Minda Lynch,2.6,9,N/A,,,,,,2,1,1,,,,,2,2,,,,,,,1227245
27,5401,The Universities at Shady Grove,Psychology,3.4,Edward Pallas,5.0,9,100%,,4,1,5,,,1,4,,,2,2,,,1,4,1,,,,2326387
28,5401,The Universities at Shady Grove,Social Work,4.9,Marie Ting,1.9,8,N/A,,,,,,,,,,,,,,,,,,,,,764468
29,5401,The Universities at Shady Grove,Criminal Justice,3.4,Wendy Stickle,2.4,8,N/A,,,,,,,1,1,,1,,,1,1,1,1,2,,,2,1856911
30,5401,The Universities at Shady Grove,Communication,3.1,Daniel Hirschhorn,3.5,7,N/A,,1,,,,,,1,,,,,,,,1,,,,,630480
31,5401,The Universities at Shady Grove,Psychology,3.1,Donald Knight,1.9,7,17%,,,,,2,,2,,1,,,,,2,5,2,1,,,1,2097813
32,5401,The Universities at Shady Grove,Physics,1.7,George Sherwood,4.3,6,N/A,,,,,1,,,,,,,,1,,,,,,1,,940677
33,5401,The Universities at Shady Grove,Social Work,4.3,Yvonna Love,2.7,6,N/A,,,,,,,,,,,,,,,,,,,,,1195955
34,5401,The Universities at Shady Grove,Social Work,3.0,Joan Planell,4.6,5,N/A,,,,,,,,,,,,,,,,,,,,,622057
35,5401,The Universities at Shady Grove,Social Work,2.0,Susan McFeaters,3.7,5,N/A,,,,,,,,,,,,,,,,,,,,,778796
36,5401,The Universities at Shady Grove,Finance,2.0,David Kass,4.1,5,N/A,,,,,,,,,,,,,,,,,,,,,873057
37,5401,The Universities at Shady Grove,Psychology,3.6,Paul Schnur,3.2,5,N/A,,,,,,,1,,,,,,2,,,,2,,,2,1974657
38,5401,The Universities at Shady Grove,Psychology,3.0,Nina Tarner,4.4,5,N/A,,1,1,,1,,1,1,,,3,,,,,1,2,,,,1998585
39,5402,George Washington University Law School,Law,2.9,Joan Schaffner,3.8,15,N/A,1,,,1,1,,,,,,,,,,1,,1,,,,429725
40,5402,George Washington University Law School,Law,3.2,Thomas Colby,3.7,13,N/A,,,,,,,,,,,,1,,,,,,,,,429653
41,5402,George Washington University Law School,Law,4.3,John Banzhaf,1.4,12,N/A,,,,,,,,,,1,,,,,,,,,,2,430556
42,5402,George Washington University Law School,Law,2.9,Gregory Maggs,4.8,12,N/A,,1,,1,,,,1,,,,1,,,,2,,,,,953288
43,5402,George Washington University Law School,Law,3.5,Jonathan Turley,3.3,12,86%,,6,,2,1,,,,,,1,1,1,,1,3,1,,,2,584632
44,5402,George Washington University Law School,Law,3.2,Peter Smith,4.8,11,N/A,,,,,,,,,,,,,,,,,,,,,429654
45,5402,George Washington University Law School,Law,3.5,Sonia Suter,3.3,11,N/A,,1,,,1,,1,,,,,1,,,,,,,,,429656
46,5402,George Washington University Law School,Law,3.2,Brad Clark,3.7,11,N/A,,,,,,,,,,,1,,,,,,,,,1,429723
47,5402,George Washington University Law School,Law,3.3,Arthur Wilmarth,3.8,10,N/A,,,,,,,,,,,,,1,,,,,,,,429651
48,5402,George Washington University Law School,Law,3.2,Peter Raven-Hansen,3.9,10,N/A,,,,,,,,,,,,,,,,,,,,,429722
49,5402,George Washington University Law School,Law,3.0,Justin Solove,3.2,9,N/A,,,,,,,,,,,,,,,,,,,,,429727
50,5402,George Washington University Law School,Law,3.1,Roger Schechter,4.8,9,N/A,,3,,,,,,,,,3,1,,,1,,,,,,1519750
51,5402,George Washington University Law School,Law,4.0,Robert Tuttle,3.8,9,N/A,2,,,,,,1,,,,,,,,1,1,1,,,,429767
52,5402,George Washington University Law School,Law,2.9,Spencer Overton,3.9,8,N/A,,,,,,,,,,,,,,,,,,,,,429657
53,5402,George Washington University Law School,Law,3.3,Steve Schooner,4.5,8,N/A,,,,,,,,,,,,,,,,,1,,,,430555
54,5402,George Washington University Law School,Law,3.0,Todd Peterson,4.8,7,N/A,,,,,,,,,,,,,,,,,,,,,431433
55,5402,George Washington University Law School,Law,3.1,Robert Cottrol,2.9,7,N/A,,,,,,,,,,,,,,,,,,,,,582757
56,5402,George Washington University Law School,Law,3.7,Orin Kerr,4.0,7,N/A,,,,,,,,,,,,,,,,,,,,,806102
57,5402,George Washington University Law School,Law,3.3,Paul Butler,3.9,6,N/A,,,,,,,,,,,,,,,,,,,,,525951
58,5402,George Washington University Law School,Law,3.2,Jefrey Rosen,3.2,6,N/A,,,,,,,,,,,,,,,,,,,,,559402
59,5403,Kaplan University,Business,2.1,Jason Abate,5.0,79,N/A,,2,,2,,,,3,,,,2,,,,1,2,,,,885637
60,5403,Kaplan University,Social Science,2.3,Gary Deel,4.8,28,100%,,8,,7,8,,1,19,,,2,10,,,10,6,,,,,1991667
61,5403,Kaplan University,Communication,2.8,Che Baysinger,4.6,20,N/A,,,,,,,1,1,,,,,,1,,,,,,,1209677
62,5403,Kaplan University,Criminal Justice,2.8,Mitchell Sowell,5.0,9,N/A,,,,1,1,,,1,,,,,,1,2,,,,,,1119593
63,5403,Kaplan University,Criminal Justice,2.5,Tammi Clearfield,4.5,8,N/A,,,,,,,,,,,,,,,,,,,,,1600815
64,5403,Kaplan University,Nursing,4.2,Jessica Isnetto,2.0,8,N/A,,,,,,,,,,,,,,,1,,1,1,,,1887490
65,5403,Kaplan University,Law,3.3,Ginger Devine,5.0,7,100%,1,,,4,1,,,2,,,,,,,4,,,,,,999413
66,5403,Kaplan University,English,2.4,Julie Pal-Agrawal,4.7,7,N/A,,,,1,1,,1,4,,,,,1,,1,,,,,1,1684372
67,5403,Kaplan University,English,3.0,Sandra Maenz,4.5,6,N/A,,,,,,,,,,,,,,,,,1,1,,1,452615
68,5403,Kaplan University,Management,4.0,Marian Leerburger,3.2,6,N/A,,2,,,2,,,2,,,,1,,,1,1,,,,1,1656106
69,5403,Kaplan University,Computer Science,2.3,Usha Jagannathan,4.3,6,N/A,,,,,,,,,,,,,,,,,,,,,1890161
70,5403,Kaplan University,Nursing,3.3,Malinda Gloriod,2.0,6,33%,1,,1,,,,,1,2,,,2,,,,2,,2,,2,2166437
71,5403,Kaplan University,English,2.6,Catherine Flynn,4.6,5,N/A,,,,1,,,,1,,,,,,,,,,,,,638481
72,5403,Kaplan University,Humanities,1.8,Deborah Brien,4.0,5,N/A,,,,,,,,,,,,,,,,,,,,,648121
73,5403,Kaplan University,Computer Science,1.8,Imad Tabarani,5.0,5,N/A,,,,,,,,,,,,,,,,,,,,,648123
74,5403,Kaplan University,English,2.0,Dan Johnson,3.8,5,N/A,,,,,,,,,,,,,,,,,,,,,875491
75,5403,Kaplan University,Nursing,4.6,Susan Layton,1.3,5,N/A,,,,,,,1,,,,,,,,,,2,,,5,2113655
76,5403,Kaplan University,Criminal Justice,3.2,Daniel Bilodeau,4.9,5,N/A,1,2,,,,,,4,,,,3,,,,2,,,,,1974893
77,5403,Kaplan University,Criminal Justice,3.5,Jennifer Hulvat,4.6,4,N/A,,,,,,,,,,,,,,,,,,,,,766570
78,5403,Kaplan University,Business,2.8,Marguerite Barta,4.4,4,N/A,,,,,,,,,,,,,,,,,,,,,830222
79,5405,Assemblies of God Theological Seminary,Psychology,3.7,Melody Palm,4.1,6,N/A,,,,,,,,,,,,,,,,,,,,,720882
80,5405,Assemblies of God Theological Seminary,Psychology,3.3,Johan Mostert,3.0,3,N/A,,,,,,,,,,,,,,,,,,,,,660915
81,5405,Assemblies of God Theological Seminary,Religion,3.5,Daniel Morrison I. Morrison,2.5,2,N/A,1,,,,,,1,1,,,,,1,,,,,1,,1,2483179
82,5405,Assemblies of God Theological Seminary,Religion,3.0,JP Vick,5.0,1,N/A,,,,1,,,,,,,,1,,,,1,,,,,2483174
83,5405,Assemblies of God Theological Seminary,History,4.0,Charlie Self,3.0,1,N/A,,,,,,,1,,,,,,,,,,,1,1,,2466774
84,5406,Erwin Technical College,Nursing,1.9,Antoinette Knowles,3.7,9,N/A,,,,,,,,,,,,,,,,,,,,,631665
85,5406,Erwin Technical College,Health Science,3.0,Karen Harrison,4.8,8,N/A,2,,,1,,1,,1,,,,,,,1,,,,,,563929
86,5406,Erwin Technical College,Nursing,4.3,Carol Mehrani,4.7,8,N/A,,,,,,,,,,,,,,,,,,,,,850321
87,5406,Erwin Technical College,Nursing,4.4,Shirley Stamford,2.9,5,N/A,,,1,,,,1,,,,,,,1,,1,2,,,,631669
88,5406,Erwin Technical College,Nursing,5.0,Janet B Eckermann,2.3,4,N/A,,,,,,,2,,,,,,,1,1,,1,,,3,1791698
89,5406,Erwin Technical College,Nursing,3.7,Diane Fox,1.0,3,N/A,,,1,,,,2,,,,,,,,,,1,,,1,2177389
90,5406,Erwin Technical College,Health Science,3.5,Henry Coet,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,,1456389
91,5406,Erwin Technical College,Nursing,3.5,Linda Smith,3.8,2,N/A,,,,,,,,,,,,,,,,,,,,,1544475
92,5406,Erwin Technical College,Nursing,3.0,Catherine Gibson,5.0,2,N/A,,,,,,,,,,,,,,,,,,,,,1544476
93,5406,Erwin Technical College,Health Science,1.5,Darcy Hunter,3.5,2,N/A,,,,2,,2,,1,,,,,,,,,,,,1,2065714
94,5406,Erwin Technical College,Health Science,2.5,Manuel Vilaret,4.8,2,N/A,,2,,,,,,1,,,,,,,1,,2,,,,2065716
95,5406,Erwin Technical College,Computer Science,3.0,Robert Horan,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,,799169
96,5406,Erwin Technical College,Nursing,3.0,Cynthia Ballard,3.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1166058
97,5406,Erwin Technical College,Nursing,5.0,Sheila Matthias,1.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1645745
98,5406,Erwin Technical College,Health Science,4.0,Linda Dickson,5.0,1,N/A,,,,,,,,1,,,,1,,,,,1,,,,2034105
99,5406,Erwin Technical College,Nursing,3.0,Kelli Baker,4.0,1,N/A,,,,,,,1,,,,,,,1,,,1,,,,2177387
100,5406,Erwin Technical College,Nursing,4.0,Denice King,5.0,1,N/A,,,,,,,1,,,,1,,,,,,,,1,,2104622
101,5407,Pepperdine University School of Law,Law,3.3,Peter Wendel,4.4,18,N/A,,1,,,,,,1,,,,,,,,2,,,1,1,840010
102,5407,Pepperdine University School of Law,Law,3.6,Jim Gash,4.3,13,N/A,,,,,,,,,,,,,,,,,,,,,438655
103,5407,Pepperdine University School of Law,Law,2.5,Anthony Miller,4.3,13,N/A,,,,2,1,,,2,,,2,,,,,1,,,,,578547
104,5407,Pepperdine University School of Law,Law,4.2,Bernard James,3.3,13,N/A,1,,,1,,,2,2,,,2,1,1,,1,1,,,,1,831441
105,5407,Pepperdine University School of Law,Law,4.0,C Goodman,2.1,12,N/A,,,,,,,1,,,1,,,,,2,,,,,,875595
106,5407,Pepperdine University School of Law,Law,3.2,Robert Popovich,4.5,10,N/A,,,,,,,,,,,,,,,,,,,,,469144
107,5407,Pepperdine University School of Law,Law,3.1,Robert Anderson,3.3,8,N/A,,,,1,,,,,,,,,,,,,,,,1,1139682
108,5407,Pepperdine University School of Law,Law,4.1,Naomi Goodno,5.0,8,N/A,1,,,1,1,,,2,,,1,2,,,,1,,,,3,1337124
109,5407,Pepperdine University School of Law,Law,3.1,Rick Cupp,4.3,7,N/A,,,,1,,,,,,,1,,,,,,,,,1,634298
110,5407,Pepperdine University School of Law,Law,3.7,Mark Scarberry,1.8,7,N/A,,,,,,,1,1,,,,,,,,,,,,,1041291
111,5407,Pepperdine University School of Law,Law,2.0,Gregory Ogden,3.9,7,N/A,1,,,,,,,2,,,,1,1,,,1,,,,,557246
112,5407,Pepperdine University School of Law,Law,4.3,Barry McDonald,3.8,6,N/A,1,,,,,,1,,,,,,1,,,1,1,,,1,634303
113,5407,Pepperdine University School of Law,Law,3.8,Douglas Kmiec,3.0,6,N/A,,,,,,,1,,,,,,,,,,,,,,1135808
114,5407,Pepperdine University School of Law,Law,4.2,Donald Childress,3.9,6,N/A,1,,,2,,,,2,,,2,1,,,,1,,,,,1645089
115,5407,Pepperdine University School of Law,Law,3.2,Kris Knaplund,4.5,5,N/A,,,,,,,,,,,,,,,,,,,,,557211
116,5407,Pepperdine University School of Law,Law,3.4,Carol Chase,4.6,5,N/A,,,,,,,,,,,,,,,,,,,,,634302
117,5407,Pepperdine University School of Law,Law,3.0,Robert Cochran,3.2,5,N/A,,,,,,,1,,,,,1,,,1,,,,,,875597
118,5407,Pepperdine University School of Law,Law,2.8,Merlin Camozzi,4.1,5,N/A,,,,,,,,,,,,,,,,,,,,,1036145
119,5407,Pepperdine University School of Law,Law,2.4,Matthew Rosengart,3.2,5,N/A,,,,,,,,,,,,,,,,,,,,,1095148
120,5408,Long Island University - Westchester,Information Science,3.0,William Saffady,4.4,4,N/A,,,,,,,,,,,,,,,,,,,,,681905
121,5408,Long Island University - Westchester,Education,1.0,Khadijah Abdul-Ali,5.0,3,N/A,,,,,,,,,,,,,,,,,,,,,1002458
122,5408,Long Island University - Westchester,Languages,3.0,Helaine Marshall,3.1,3,N/A,,,,,,,1,,,,,,,,1,,1,,,,1433956
123,5408,Long Island University - Westchester,Education,1.0,Janet Simon,5.0,2,N/A,,,,,,,,,,,,,,,,,,,,,930211
124,5408,Long Island University - Westchester,Education,2.5,Susan Friedman,3.5,2,N/A,,,,,,,,,,,,,,,,,,,,,1616144
125,5408,Long Island University - Westchester,Psychology,2.5,Beth Weiner,2.5,2,N/A,,,,,,,,1,,,,,,,1,,,,,1,1914215
126,5408,Long Island University - Westchester,Psychology,1.5,Susan Goldman,4.5,2,N/A,,,,,,,,,,,,,,,,,,,,,1914216
127,5408,Long Island University - Westchester,Business,4.0,Dorothy Minkus-Mckenna,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1420033
128,5408,Long Island University - Westchester,Psychology,3.0,Anat Mor,4.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1450376
129,5408,Long Island University - Westchester,Psychology,2.0,Tabitha Gonzalez,1.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1974860
130,5409,St. Vladimir's Orthodox Theological Seminary,Religion,3.7,John Barnet,2.5,7,N/A,,,,1,,,,,,,,,2,,,,,,,2,504657
131,5409,St. Vladimir's Orthodox Theological Seminary,Not Specified,2.5,Peter Bouteneff,3.5,6,N/A,,1,,1,,,,,,,2,1,,,,1,,,,,504663
132,5409,St. Vladimir's Orthodox Theological Seminary,Psychology,2.6,Al Rossi,3.1,5,N/A,,,,,,,,,,,,,,,,,,,,,510891
133,5409,St. Vladimir's Orthodox Theological Seminary,Religion,2.7,Paul Tarazi,3.8,3,N/A,,,,,,,,,,,,,,,,,,,,,431429
134,5411,University of the Pacific McGeorge School of Law,Law,4.4,Michael Vitiello,3.2,61,N/A,,,,1,,,2,2,,,,1,2,,3,1,1,,,3,478247
135,5411,University of the Pacific McGeorge School of Law,Law,3.4,Gerald Caplan,2.7,34,N/A,,,,,,,,,,,,,,,,,,,,,539378
136,5411,University of the Pacific McGeorge School of Law,Law,4.0,Larry Levine,4.2,33,N/A,1,1,,,1,,2,5,,,5,3,,,1,3,,,,7,1016461
137,5411,University of the Pacific McGeorge School of Law,Law,4.2,Raymond Coletta,4.2,30,N/A,,,,,,,,,,,,,,,,,,,,,482341
138,5411,University of the Pacific McGeorge School of Law,Law,4.2,Adrienne Brungess,2.8,29,N/A,,,,,,,,1,,,,,1,2,,,,,,4,634237
139,5411,University of the Pacific McGeorge School of Law,Law,3.0,John Myers,4.1,28,N/A,,1,,,1,,,,,,1,1,,,,2,,,,2,933551
140,5411,University of the Pacific McGeorge School of Law,Law,4.0,John Sprankling,4.2,28,N/A,,1,,,,,1,3,,,1,3,,,3,2,,1,,5,563345
141,5411,University of the Pacific McGeorge School of Law,Law,3.4,Miriam Cherry,2.8,26,N/A,,,,,,,,,,,,,,,,,,,,,928449
142,5411,University of the Pacific McGeorge School of Law,Law,2.9,Brian Slocum,4.3,26,67%,,3,,1,,,1,,,,7,3,,1,1,,,,,2,1330931
143,5411,University of the Pacific McGeorge School of Law,Law,3.5,Thomas Main,4.9,25,N/A,,,,,,,,,,,,,,,,,,,,,598629
144,5411,University of the Pacific McGeorge School of Law,Business,3.7,Frank Gevurtz,2.1,24,N/A,,,,,,,1,,1,,,,1,,,,,,,,563336
145,5411,University of the Pacific McGeorge School of Law,Law,3.3,Fred Galves,4.3,24,N/A,1,3,,2,1,,,4,,1,,1,,,3,3,,,,2,765544
