,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,2700,Portland Community College,Medicine,2.6,Sharon Brill,4.5,375,94%,16,29,1,35,86,77,37,90,29,26,,13,31,3,97,63,9,2,13,15,1536556
1,2700,Portland Community College,Computer Science,2.3,Mike Mostafavi,4.2,183,87%,10,14,1,13,16,1,6,45,,4,1,9,,7,2,41,1,,,5,148356
2,2700,Portland Community College,Speech,2.1,Kelly Brennan,4.8,174,100%,2,8,,9,9,9,,24,1,,4,5,1,1,6,11,,,,,572524
3,2700,Portland Community College,Mathematics,3.1,Thomas Songer,3.7,162,79%,6,2,,13,7,4,3,15,2,25,5,12,4,2,21,11,9,1,,,706590
4,2700,Portland Community College,Mathematics,4.0,Ross Folberg,2.7,154,18%,4,1,2,6,2,2,10,3,3,,4,3,3,16,1,,10,1,,23,231996
5,2700,Portland Community College,Law,2.9,Dennis Chapman,4.3,153,96%,5,20,1,14,34,23,17,46,9,5,2,6,5,3,34,24,1,1,3,,1587445
6,2700,Portland Community College,Physical Education,2.2,Mary Ann Humphrey-Keever,4.3,151,94%,2,,1,11,22,,1,39,6,,11,12,,3,31,15,8,1,,5,1391859
7,2700,Portland Community College,Mathematics,2.7,Jessica Bernards,4.9,144,98%,22,20,,37,4,2,,26,,1,11,18,,8,9,14,4,1,,,1606292
8,2700,Portland Community College,Psychology,1.8,Cynthia Golledge,4.8,139,100%,4,20,,20,10,9,3,7,2,,7,8,4,,4,13,1,,1,,55485
9,2700,Portland Community College,Economics,3.1,Joel Magnuson,3.9,138,48%,2,1,1,2,11,,12,5,10,1,,1,1,,,4,2,2,7,11,404750
10,2700,Portland Community College,Computer Information Systems,2.7,Michael Passalacqua,4.7,133,N/A,,,,1,,,,1,,,,,,,,,,,,,1731566
11,2700,Portland Community College,Biology,4.2,Edward Degrauw,4.3,133,65%,3,9,,1,,5,,3,1,,2,,5,,1,6,3,,9,8,366018
12,2700,Portland Community College,Psychology,2.2,Mark Bergal,4.7,130,88%,,17,,13,1,13,1,1,,5,17,15,1,1,19,14,8,,,1,1401216
13,2700,Portland Community College,Psychology,2.9,Tony Obradovich,4.8,129,90%,4,17,,10,6,5,18,16,2,,1,8,1,4,5,13,4,,2,1,629814
14,2700,Portland Community College,Psychology,3.1,Wayne Hooke,3.9,122,60%,,4,,2,2,,11,8,1,13,3,1,2,4,3,4,2,3,2,6,522625
15,2700,Portland Community College,English,2.7,John Zackel,4.7,119,96%,2,30,,6,,,26,13,5,4,41,5,,1,15,10,11,,1,,1373627
16,2700,Portland Community College,Anthropology,2.5,Mary Courtis,2.8,118,63%,1,,2,3,5,8,4,5,1,,1,1,1,7,5,,,2,2,4,419062
17,2700,Portland Community College,Mathematics,2.8,Jeff Pettit,3.9,116,69%,5,2,,11,4,13,1,4,1,8,2,1,2,6,1,2,1,,2,2,914769
18,2700,Portland Community College,Mathematics,2.9,Malek Daaboul,4.2,115,78%,5,1,,14,2,1,1,5,4,,9,5,3,1,2,10,7,1,3,1,60763
19,2700,Portland Community College,Anthropology,3.3,William Wihr,3.7,114,90%,1,,,2,1,,8,2,6,,3,,6,2,3,,2,,2,7,345053
20,2701,Potomac State College of West Virginia University,Criminal Justice,3.1,Danielle Lessard,4.3,60,93%,15,4,1,12,21,11,12,28,4,3,1,4,,5,19,16,4,2,,1,2404400
