,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1600,University of San Francisco,Economics,3.8,Mario Muzzi,4.3,106,71%,,6,,3,3,1,2,3,,,,1,7,2,2,7,22,,1,18,330351
1,1600,University of San Francisco,Mathematics,3.6,Robert Wolf,1.6,87,5%,,,,,,,2,,7,,1,,10,15,,,7,,9,9,486771
2,1600,University of San Francisco,Nursing,3.3,Mahmoud Kaddoura,5.0,72,100%,14,32,,30,6,1,3,27,,2,4,32,1,13,10,35,,,3,,2273620
3,1600,University of San Francisco,Philosophy,2.9,Ruth Starkman,4.8,70,N/A,,4,,2,,,1,4,,,2,4,,,,2,1,,,,596560
4,1600,University of San Francisco,Philosophy,3.5,Nancy Zeigler,4.0,67,80%,3,4,2,2,,1,16,4,,,1,4,2,3,2,6,10,,,1,449886
5,1600,University of San Francisco,Biology,3.2,Leslie King,4.3,67,89%,3,9,,8,1,1,,,,,1,,3,,,5,3,,1,3,235859
6,1600,University of San Francisco,English,2.2,Mark Meritt,4.9,66,100%,4,1,,11,2,,1,17,,,7,3,,1,1,10,,,,,248450
7,1600,University of San Francisco,English,3.2,Devon Holmes,4.7,65,100%,5,,,11,1,,,13,3,,3,2,,,1,5,,,,4,442162
8,1600,University of San Francisco,English,3.8,Marlene Mahony,3.8,63,50%,,,3,2,2,2,16,8,,,,2,,7,7,2,7,3,,15,804325
9,1600,University of San Francisco,Management,2.6,Mouwafac Sidaoui,4.8,62,100%,,1,5,2,,,,1,,4,1,3,1,1,,5,3,,,1,345565
10,1600,University of San Francisco,Psychology,1.6,Mel Ciena,4.1,61,40%,,2,,,,1,,4,5,,2,2,3,,2,5,1,,1,,218772
11,1600,University of San Francisco,History,3.2,Uldis Kruze,2.9,61,83%,2,1,,6,3,7,4,5,,1,1,1,3,,3,5,,1,,,277266
12,1600,University of San Francisco,Economics,4.4,John Gonzales,3.3,58,14%,,1,1,,4,,,,4,,2,3,4,,,1,9,,,12,847145
13,1600,University of San Francisco,Analytics & Technology,3.0,Joel Oberstone,2.7,58,44%,,2,,1,,,1,4,1,7,1,1,1,,5,1,2,,,3,277251
14,1600,University of San Francisco,Chemistry,3.6,William Melaugh,4.0,58,65%,4,2,6,2,,3,1,2,1,,4,3,2,1,,5,13,,4,10,284836
15,1600,University of San Francisco,Biology,3.7,Ammon Corl,4.3,56,71%,3,7,1,1,6,,1,1,,,3,1,5,,2,1,12,,2,18,1307525
16,1600,University of San Francisco,Writing,3.9,Thomas Lugo,3.6,55,67%,,,,1,2,,2,6,1,,3,1,,1,2,,,1,,4,521331
17,1600,University of San Francisco,Accounting,2.9,Claudia Roehl,4.6,54,90%,1,7,,8,4,6,2,2,,,4,2,,1,6,6,5,,,1,514782
18,1600,University of San Francisco,Economics,2.6,Michael Jonas,4.4,52,77%,5,4,6,6,2,,,1,,,4,4,3,,,2,7,,,,621677
19,1600,University of San Francisco,English,2.5,David Ryan,4.7,51,N/A,,1,,1,3,1,,7,,,2,4,,,2,3,1,,,,330391
20,1601,Loyalist College,Journalism,2.8,Scott Whalen,4.4,17,N/A,,,,,,,,1,,,1,,,,,,,,,1,94266
21,1601,Loyalist College,Computer Science,4.3,Mark Durling,2.4,17,N/A,,,2,1,,,,,,,,1,,1,,1,2,,1,3,270348
22,1601,Loyalist College,Nursing,3.3,Julie Ablarde,4.5,16,N/A,,,,1,,,,,,,1,,,,,,1,,,,251627
23,1601,Loyalist College,Communication,1.5,Rick Chesworth,3.1,15,N/A,,,,,,,,,,,,,,,,,,,,,186922
24,1601,Loyalist College,Design,2.3,Robert Kranendonk,3.3,15,N/A,,,,,,,,,,,,,,,,,,,,,254794
25,1601,Loyalist College,Architecture,3.4,Chuck Barsony,2.5,14,N/A,,,,,,,1,1,,,,,,,,,,,,1,14671
26,1601,Loyalist College,Communication,2.9,John Henderson,3.8,14,N/A,,,,,,,,,,,,,,,,,,,,,64900
27,1601,Loyalist College,Music,2.7,Steve Bolton,1.9,13,N/A,,,,,,,,,,,,,,,,,,,,,100715
28,1601,Loyalist College,Psychology,2.3,Pat Dockrill,4.4,12,N/A,,,,,,,,,,,,,,,,,,,,,23099
29,1601,Loyalist College,Graphic Arts,2.5,Geoff Davidson,4.0,12,N/A,1,,,2,,,,2,,,,2,1,,1,2,,,,1,269550
30,1601,Loyalist College,Film,3.5,Paul Papadopoulos,3.8,12,73%,,1,,2,,,,6,,1,1,6,3,,3,4,2,,,,1773139
31,1601,Loyalist College,Journalism,3.6,Frank O'Connor,3.9,11,N/A,,1,,,,,,1,,,,,,,1,,,,,,220915
32,1601,Loyalist College,Journalism,3.9,Robert Washburn,3.3,11,N/A,,,,,,,,,,,,,,,,,,,,,360079
33,1601,Loyalist College,Film,3.9,Dave Taylor,1.5,10,N/A,,,,,,,,,,,,,,,,,,,,,258391
34,1601,Loyalist College,Biology,2.3,Eric Bauer,4.0,10,N/A,,1,,,,,1,,,,,,,,1,1,1,,,2,422565
35,1601,Loyalist College,Advertising,4.0,Charlotte Conard,3.3,10,N/A,,,,,,,,,,,,,,,,,,,,,497511
36,1601,Loyalist College,Marketing,2.5,Sandi Ramsay,4.4,10,N/A,,,,1,,1,,1,,,,,,,1,1,,,,,510934
37,1601,Loyalist College,Business,2.0,Mike Allison,4.7,10,N/A,1,2,,3,1,,,1,1,,2,,,,,,,,,,806086
38,1601,Loyalist College,Architecture,4.6,Suzanne Churchill,2.4,9,N/A,,,,,,,,,,,,,,,,,,,,,14672
39,1601,Loyalist College,Marketing,3.1,Harvie Brydon,4.1,9,N/A,,,,,,,,,,,,,,,,,,,,,18112
40,1602,East Georgia State College,Political Science,3.3,Tom Caiazzo,4.6,46,80%,,3,,,,2,1,1,,1,1,,,1,2,2,,,,1,446106
41,1602,East Georgia State College,Sociology,2.7,David Strickland,4.0,38,N/A,,,,1,3,1,5,1,,,1,1,,,1,1,1,,,,147454
42,1602,East Georgia State College,English,2.7,Alan Brasher,4.6,36,N/A,,3,,,,,2,3,,,2,3,,,1,2,,,,1,13704
43,1602,East Georgia State College,Political Science,2.9,Randy Carter,4.0,28,N/A,,4,,,,,1,,,1,1,2,,,,1,3,,,2,519945
44,1602,East Georgia State College,Psychology,2.4,Larry Braddy,3.5,21,N/A,,,1,,,1,3,2,,,,,1,,1,,,,,,147448
45,1602,East Georgia State College,Mathematics,3.2,John Blackburn,3.3,21,N/A,,,,,,,,,,,,,,,,,,,,,219950
46,1602,East Georgia State College,English,3.2,Thomas Thibeualt,3.5,19,N/A,,,,,,,,,,,,,,,,,,,,,643318
47,1602,East Georgia State College,History,4.1,Thomas Upchurch,3.4,19,N/A,,,,,,,5,1,1,,,,,3,,,1,2,,4,676293
48,1602,East Georgia State College,Mathematics,3.9,Bob Brown Jr.,3.2,15,N/A,,,,1,,,,,,,,,1,2,,1,3,,,1,605414
49,1602,East Georgia State College,History,2.5,Courtney Joiner,4.6,15,100%,,3,,3,1,2,3,5,,,1,,,2,1,3,1,,1,3,1468340
50,1602,East Georgia State College,Psychology,1.9,Erick Wruck,4.3,15,88%,,1,,2,2,6,5,1,,,3,3,1,,4,1,,,1,,1481261
51,1602,East Georgia State College,Mathematics,4.7,Candace Lynn,1.6,15,7%,3,,,,,2,,,,,,,,15,,,7,,5,13,1952507
52,1602,East Georgia State College,Biology,2.6,Jimmy Wedincamp,4.1,14,N/A,,,,,,1,,,,,,,,,,,1,,,,219949
53,1602,East Georgia State College,Computer Science,3.8,Kimberly Wrightson,4.7,13,N/A,2,,,1,1,,,5,,,,5,,1,4,4,1,,,,1818147
54,1602,East Georgia State College,Physical Education,2.8,Walter Mason,2.7,12,N/A,,,,1,,,2,,,,,,,,5,2,7,,,1,1422186
55,1602,East Georgia State College,History,3.0,Deena McKinney,4.5,12,N/A,1,,,,1,1,4,4,,,,,,2,1,,,,,,693609
56,1602,East Georgia State College,Science,2.3,Glen Stracher,4.8,11,N/A,,,,1,,,,,,,,,,,,,1,,,1,196797
57,1602,East Georgia State College,Education,2.4,Lara Norton,4.1,10,N/A,,,,,,,,,,,,,,1,,,,,,,567337
58,1602,East Georgia State College,Sociology,1.6,Robert Bruce,3.8,10,N/A,,,,,,,,,,,,,,,,,,,,,956976
59,1602,East Georgia State College,Science,2.4,Darlene Dickens,4.4,10,N/A,,,,1,2,1,2,,,,1,,,,2,2,,,1,,1532782
60,1603,Westwood College of Technology,Mathematics,4.0,Steve Lewis,4.1,9,N/A,,,,,,,,,,,,,,,,,,,,,13722
61,1603,Westwood College of Technology,Computer Science,1.4,Tunwer Bux,4.6,5,N/A,,,,,,,,,,,,,,,,,,,,,391817
62,1603,Westwood College of Technology,Computer Science,3.3,Baha Al Abed,4.0,3,N/A,,,,,,,,,,,,,,,,,,,,,390662
