,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1900,Colorado Northwestern Community College,Philosophy,3.5,Joe Wiley,3.5,2,N/A,,1,,,,,,,,,,,,,,,,,,,730683
1,1900,Colorado Northwestern Community College,Communication,2.0,David Morton,4.3,2,N/A,,,,1,,,,1,,,1,,,,,,,,,,1972500
2,1900,Colorado Northwestern Community College,English,3.0,Heather Zadra,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,,728402
3,1900,Colorado Northwestern Community College,English,1.0,Lee Stanley,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,,1275420
4,1900,Colorado Northwestern Community College,Science,4.0,Meghan Munter,2.0,1,N/A,,,,,,,,,,,,,1,,,,1,,,1,1926207
5,1900,Colorado Northwestern Community College,Biology,4.0,Todd Ward,3.0,1,N/A,1,,,,,,,,,,,,,,,,1,,1,,2131773
6,1900,Colorado Northwestern Community College,Mathematics,4.0,Jessica Hearns,5.0,1,N/A,,,,1,,,,,,,,,,1,1,,,,,,2158081
7,1900,Colorado Northwestern Community College,Health Science,3.0,Sarah Ward,4.0,1,N/A,1,,,,,1,,,,,,,,,1,,,,,,2355311
8,1901,Colorado School of Trades,Design,4.3,John Stewart,4.3,3,N/A,,,,,,,,,,,,,,,,,,,,,683532
9,1902,Columbia Basin College,Political Science,4.2,Gary Bullert,2.5,162,15%,1,1,,,1,4,9,1,4,,,,31,3,6,2,19,,12,32,79127
10,1902,Columbia Basin College,English,4.6,Elaina Meiners,1.9,162,12%,,,4,1,1,7,18,2,2,,1,,3,35,5,1,17,32,1,66,622981
11,1902,Columbia Basin College,English,3.1,Dave Abbott,3.8,156,N/A,,3,,1,2,2,,9,,1,8,3,,4,4,10,8,1,,5,157530
12,1902,Columbia Basin College,Sociology,2.7,Debjani Chakrabarti,4.3,151,100%,,1,,6,3,2,2,4,,2,,,,,6,5,,,,,583745
13,1902,Columbia Basin College,Computer Science,1.8,Tony Sako,5.0,117,N/A,1,,,1,1,,,3,,,2,1,,,1,4,2,,,,738879
14,1902,Columbia Basin College,English,3.6,Matt Mathesius,4.4,113,88%,,4,1,3,10,,12,29,1,,14,4,,6,3,4,5,4,,22,167553
15,1902,Columbia Basin College,Anthropology,3.3,Mark Taff,4.5,109,85%,4,5,,5,6,,2,9,1,,12,4,12,3,4,10,17,1,1,11,417577
16,1902,Columbia Basin College,History,2.7,David Arnold,4.5,108,93%,2,22,,8,5,2,17,20,2,,16,9,4,6,12,9,5,,,7,672539
17,1902,Columbia Basin College,English,4.2,Brad Sealy,2.5,101,32%,1,2,1,1,7,,33,18,1,,,1,,17,10,3,5,9,1,42,806956
18,1902,Columbia Basin College,Psychology,2.1,Kay Lynn Stevens,4.6,95,100%,3,11,,16,7,2,7,21,,,3,7,4,2,4,13,2,2,3,3,427185
19,1902,Columbia Basin College,English,3.1,Cliff Wakeman,4.1,91,72%,2,8,,,2,,7,14,2,,15,3,,5,2,9,15,5,2,13,267587
20,1902,Columbia Basin College,Mathematics,3.2,Meg Bartrand,3.5,86,78%,10,7,,7,6,21,,9,,2,,6,,3,12,4,12,,,9,1140535
21,1902,Columbia Basin College,English,2.8,Molly Mooney,4.0,82,N/A,,1,2,11,13,18,15,40,,3,7,5,2,12,14,8,9,5,,13,1989518
22,1902,Columbia Basin College,History,3.8,Chris Herbert,3.4,80,50%,3,13,,4,4,,34,17,4,,11,1,13,4,4,3,8,18,4,33,1848984
23,1902,Columbia Basin College,Economics,3.3,Dean Schau,2.8,79,17%,,2,1,2,2,2,15,,11,,3,,5,1,2,2,3,1,9,10,151273
24,1902,Columbia Basin College,Psychology,3.4,Jerry Delich,3.8,79,N/A,,,,,,,,,,,,,,,,,,,,,263362
25,1902,Columbia Basin College,Mathematics,2.9,Nicholas Criddle,4.2,77,56%,2,8,,2,1,,,3,7,,7,1,2,1,1,3,11,,4,10,889889
26,1902,Columbia Basin College,English,2.7,Benjamin Johnson,4.0,72,54%,2,2,1,4,4,2,10,8,,3,8,,1,15,7,5,1,11,,17,1147021
27,1902,Columbia Basin College,Mathematics,2.7,Limin Zhang,3.3,71,77%,5,3,,8,5,4,,2,2,,4,,2,10,2,,6,,1,5,772760
28,1902,Columbia Basin College,Biology,3.9,Amy Donovan,3.3,71,52%,6,10,2,11,5,,10,12,2,2,3,3,10,8,1,3,15,,21,33,1873383
29,1903,Columbia College,Physical Education,2.9,Nathan Rien,4.8,153,100%,3,2,1,23,27,17,19,74,1,1,3,21,,13,40,27,1,,3,2,1168354
30,1903,Columbia College,Communication,3.7,Tim Elizondo,3.5,87,70%,1,2,,7,2,1,3,12,4,1,10,4,1,2,10,13,8,,,20,759086
31,1903,Columbia College,History,3.1,Tom Johnson,4.0,76,67%,1,3,,1,1,,14,9,6,,,1,6,,13,4,8,,,7,37615
32,1903,Columbia College,English,2.8,Jim Toner,4.4,45,N/A,,3,,3,,,4,7,,,1,2,,4,1,,2,,,,148531
33,1903,Columbia College,Mathematics,3.5,Lahna VonEpps,4.0,43,90%,3,,,6,3,2,1,7,3,13,9,1,3,6,3,3,12,,2,4,1392548
34,1903,Columbia College,Chemistry,4.0,Joe Ryan,3.3,42,N/A,,,,,,,,4,,2,,1,1,2,3,,,,,4,584868
35,1903,Columbia College,Psychology,2.9,Tina Trolier,3.0,42,36%,1,,1,1,2,,9,,9,4,9,,,,1,2,,,2,7,94137
36,1903,Columbia College,Social Science,4.3,Ted Hamilton,4.3,38,N/A,2,1,,1,2,,1,3,,,,2,,,1,,,,,1,148575
37,1903,Columbia College,Mathematics,3.3,Anne Cavagnaro,4.5,32,100%,1,1,,6,1,,,1,,,7,2,,2,,5,2,,,,782319
38,1903,Columbia College,Social Science,4.6,Paula Clarke,3.2,27,N/A,,1,,1,,,3,,,,,,,1,1,2,,,,3,259042
