,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,2750,Robeson Community College,English,3.3,Kim McVicker,4.6,18,N/A,,,1,4,6,,2,12,,,2,1,,1,1,6,5,,,4,1554069
1,2750,Robeson Community College,Education,2.9,Melissa Oxendine,4.6,14,N/A,,,,,,,,,,,,,,,,,,,,,1316028
2,2750,Robeson Community College,Criminal Justice,4.0,Terry Waheed,3.2,12,N/A,,,,,,,,,,,,,,,,,,,,,895547
3,2750,Robeson Community College,Biology,3.8,Louis McIntyre,3.1,10,N/A,,1,,1,,,,,,,1,,,,,,,,,,1622112
4,2750,Robeson Community College,Social Science,4.4,Beth Sigmon,2.1,9,N/A,,,,,,,,,,,,,,4,,,,,,4,1178879
5,2750,Robeson Community College,English,4.4,Daniela Newland,3.8,9,N/A,,,,,,,3,3,,,,1,,,1,,,2,,2,1501429
6,2750,Robeson Community College,Biology,2.8,Darlene Montesanti,4.3,9,N/A,,1,,1,,4,,,,,,1,3,1,,,3,,1,1,1662834
7,2750,Robeson Community College,Biology,5.0,Patricia Blue,1.1,8,N/A,,,,,,,,,,,,,,,,,,,,,1796824
8,2750,Robeson Community College,English,4.2,James Bass,4.4,6,100%,1,1,,3,1,,,3,,,,2,,,2,2,,,,,1745617
9,2750,Robeson Community College,English,3.3,Crystal Edmonds,1.5,6,20%,,,,,1,,1,,1,,,,1,,,,1,1,,2,1860633
10,2750,Robeson Community College,Mathematics,3.7,Vanessa Chavis,4.0,6,100%,1,1,,1,1,,,3,,,3,,,1,2,2,,,1,,1860646
11,2750,Robeson Community College,History,1.4,Roy Raby,4.7,5,N/A,,1,,,1,,,1,,,1,,,,,,,,,,1621991
12,2750,Robeson Community College,History,3.4,Jim Brisson,4.8,5,N/A,,,,,,,,,,,1,,,,2,2,1,,,,1806837
13,2750,Robeson Community College,Business,3.6,George Pate,2.2,5,N/A,,,,,,,1,,,,,,1,1,,,,,,1,1831386
14,2750,Robeson Community College,Psychology,1.4,Joey Hinson,5.0,5,N/A,,1,,2,,2,,4,,,,2,,,,3,,,,,2035108
