,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,2650,Pasco-Hernando State College (all campuses),Languages,2.1,Emmanuel Giannet,5.0,318,100%,5,7,,64,3,5,1,34,2,,16,38,1,,31,52,13,,,2,108077
1,2650,Pasco-Hernando State College (all campuses),Psychology,2.1,K.T. Faison,4.7,144,91%,,9,,4,1,9,2,3,3,,14,5,1,,7,12,12,,,2,380367
2,2650,Pasco-Hernando State College (all campuses),English,2.8,Ann Bunting,4.0,108,82%,6,,,10,7,,5,21,,,,,,6,3,2,1,2,,9,411668
3,2650,Pasco-Hernando State College (all campuses),Health Science,3.5,Jennifer Wiatrowski,3.5,106,72%,7,7,3,7,6,2,7,9,1,1,2,,8,17,4,3,16,,9,12,725999
4,2650,Pasco-Hernando State College (all campuses),Science,1.6,Guy McCann,4.9,104,100%,,15,,7,12,,,3,4,,26,5,2,,2,16,1,,,,1122517
5,2650,Pasco-Hernando State College (all campuses),Mathematics,2.9,Maria Witherell,4.8,103,100%,4,5,,22,4,,,17,,,20,7,1,19,3,14,7,,,1,182750
6,2650,Pasco-Hernando State College (all campuses),Philosophy,2.7,Larry Poller,4.7,96,100%,1,13,,6,10,2,5,15,2,,4,10,2,1,2,13,2,,1,2,827873
7,2650,Pasco-Hernando State College (all campuses),Mathematics,2.0,Chandelle Reese,5.0,91,95%,4,1,,11,2,,1,11,,,7,7,,3,5,13,2,,,,1137667
8,2650,Pasco-Hernando State College (all campuses),English,2.2,Barbara Booker,4.7,88,100%,,,,7,14,,,21,,,6,4,,4,1,9,1,,,2,515250
9,2650,Pasco-Hernando State College (all campuses),Mathematics,2.3,Jason Wetherington,4.8,88,88%,3,4,,6,10,1,,9,2,,9,3,1,10,,6,4,,3,2,492318
10,2650,Pasco-Hernando State College (all campuses),Humanities,1.7,Wendy Neeld,4.8,84,92%,2,36,,7,5,6,2,9,1,,22,10,8,9,5,10,6,2,1,1,1553165
11,2650,Pasco-Hernando State College (all campuses),Mathematics,3.4,Michelle Beermann,3.0,82,39%,,,,4,3,4,1,3,2,,,,7,20,3,,12,1,2,12,1638917
12,2650,Pasco-Hernando State College (all campuses),Psychology,2.0,Gary Oesch,4.5,82,89%,7,12,,8,6,10,3,11,1,,4,9,1,4,,10,3,,3,4,721183
13,2650,Pasco-Hernando State College (all campuses),Humanities,1.8,Jenette Flow,4.9,81,100%,,8,,5,2,,,4,,,4,8,1,,1,15,2,,,3,232628
14,2650,Pasco-Hernando State College (all campuses),Biology,3.7,Jean Adams,3.5,81,63%,1,1,1,,4,,6,3,4,,,,10,3,1,2,11,,4,15,460086
