,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,800,Stockton University,Political Science,2.3,Bill Daly,4.9,190,N/A,,1,,,,2,2,,,,,1,1,,,1,2,,,,73929
1,800,Stockton University,Physics,1.7,Yitzhak Sharon,4.8,136,100%,10,5,,11,3,1,,2,,,17,7,3,1,2,19,1,,,,201541
2,800,Stockton University,Criminal Justice,3.5,Joshua Duntley,4.5,132,82%,11,12,2,22,17,,9,12,2,,8,,2,5,7,32,8,1,,7,901946
3,800,Stockton University,Psychology,3.4,Michael Frank,3.6,126,55%,,9,,3,1,,13,1,3,,15,2,13,1,1,4,14,,5,17,76597
4,800,Stockton University,Sociology,4.3,Elinor Lerner,1.7,114,N/A,,,,,,,,,,,,,,1,,,1,,,1,201174
5,800,Stockton University,Business,3.2,Arthur Worthington,3.0,110,47%,2,,,1,9,,5,2,5,3,2,,4,,,3,12,,9,11,113082
6,800,Stockton University,Health Science,3.4,Elizabeth Calamidas,3.4,110,38%,1,3,,,10,,9,2,6,,1,1,3,,3,7,6,,10,13,164535
7,800,Stockton University,Economics,4.5,Elizabeth Elmore,1.5,106,17%,2,,,1,1,,4,,1,,,,2,5,2,1,1,1,,3,1014791
8,800,Stockton University,Criminal Justice,3.0,Janice Joseph,2.5,96,21%,1,1,,,6,1,1,,7,6,,,16,,1,6,1,1,6,19,1051558
9,800,Stockton University,Political Science,2.7,Alan Arcuri,3.9,95,N/A,,,,,,,,,,,,,,,,,,,,,142610
10,800,Stockton University,Chemistry,3.5,Rogers Barlatt,3.0,93,N/A,,,,,,,,,,,,,,,,,,,,,144737
11,800,Stockton University,Mathematics,3.6,Simon Quint,2.6,93,27%,4,,,6,,1,2,2,,,,1,9,11,3,,3,1,2,7,177369
12,800,Stockton University,Psychology,1.8,David Lester,3.9,90,N/A,,1,,1,1,,,,,,1,,,,,1,,,,,146481
13,800,Stockton University,Computer Science,2.5,Stephen Kubricki,3.1,88,86%,1,1,,,4,1,3,2,1,,2,1,1,1,6,1,1,,1,4,171262
14,800,Stockton University,Economics,3.1,R. Gholam Ghorashi,3.6,86,70%,,1,,,,,,1,3,,4,,8,2,8,1,4,,,3,251837
15,800,Stockton University,Writing,2.9,Pam Cross,4.8,86,100%,5,2,1,9,1,2,1,11,,,8,2,,3,,4,4,,,1,146451
16,800,Stockton University,Mathematics,3.3,Yujin Shen,3.8,85,67%,3,2,,7,4,2,,8,3,,1,,5,3,,4,15,,4,7,148266
17,800,Stockton University,Economics,3.8,Melaku Lakew,2.1,85,N/A,,,,1,1,1,,,,1,,,3,,,,4,,1,3,149585
18,800,Stockton University,Science,4.4,Ada Caesares,1.5,80,N/A,,,,,,,,,,,,,,,,,,,,,50577
19,800,Stockton University,Psychology,2.9,Keith Williams,4.1,80,86%,1,5,,,1,9,8,5,1,5,6,1,8,,5,6,5,1,1,4,119070
20,801,Rider University,English,3.3,Pearlie Peters,4.1,96,44%,,,1,2,,,6,2,2,1,1,,3,3,2,2,4,1,,5,209655
21,801,Rider University,Political Science,4.3,Harvey Kornberg,3.3,74,N/A,,,1,,,,6,1,1,,,1,12,,,,3,1,1,9,161429
22,801,Rider University,Science,3.9,Jim Riggs,3.4,70,44%,,1,1,,,,8,3,,,,2,2,5,5,4,7,,,15,85426
23,801,Rider University,Writing,4.0,Susan Strom,3.7,68,18%,,,6,1,,,15,4,1,,,3,,2,4,3,2,,,12,271616
24,801,Rider University,Mathematics,4.0,Benjamin Eichorn,1.6,67,N/A,,,,,,,,,,,,,,,,,,,,,22184
25,801,Rider University,Mathematics,4.1,Anthony Bahri,2.4,66,N/A,,,,1,1,,,,,,,,1,,,,2,,2,5,11745
26,801,Rider University,History,2.9,Lucien Frary,4.3,64,86%,3,5,1,2,2,,3,3,1,,2,1,3,,4,5,3,,,1,494890
27,801,Rider University,Economics,3.9,Leonore Taga,2.2,64,33%,,,2,3,,,3,1,,,,,10,8,5,,4,,3,6,333962
28,801,Rider University,English,3.3,Fred Lasser,2.9,63,N/A,,,,,,,2,2,,,,,,,,,1,2,,4,26700
29,801,Rider University,Psychology,3.7,Stephanie Golski,3.0,62,25%,1,1,1,2,1,,2,2,,3,1,,1,3,2,,2,,1,4,215145
30,801,Rider University,Social Science,3.2,Prakash Sharma,2.2,60,N/A,,,,,,,1,,,,,,1,,,,1,,,,11744
31,801,Rider University,History,3.2,Nikki Shepardson,4.4,60,83%,,4,,2,2,,4,1,,,,3,2,,1,7,,1,,,87386
32,801,Rider University,Theater,3.3,Miriam Mills,3.3,58,N/A,,,,,1,,,6,,,4,1,1,,1,2,3,,,5,122094
33,801,Rider University,Mathematics,2.5,Cathleen Zucco-Teveloff,4.4,58,94%,6,2,,10,9,,,14,,,2,2,,4,6,8,10,1,2,2,1576886
34,801,Rider University,Biology,3.2,Jonathan Karp,4.0,56,N/A,1,1,,,,1,,,,,,,,,,1,4,,,5,214024
35,801,Rider University,Mathematics,3.8,Charles Schwartz,2.6,56,N/A,,,1,,,,,1,,,,,1,6,1,,5,,,12,242691
36,801,Rider University,Mathematics,2.8,Victor Moya,4.7,55,98%,7,3,2,21,5,1,2,23,5,,17,10,,11,5,24,6,,,3,2144053
37,801,Rider University,Information Systems & Supply Chain Management,4.4,Cenzig Haksever,2.2,54,33%,1,,,,2,,1,,2,,,,6,,,1,8,,6,9,283454
38,801,Rider University,Biology,3.0,Jonathan Yavelow,3.8,53,100%,1,4,,2,,,1,2,,,5,3,,,3,4,2,,,1,484540
39,802,Ringling College of Art and Design,Illustration,3.9,Caleb Prochnow,4.4,94,92%,,4,,17,2,,2,63,,2,13,20,1,18,13,27,10,,,42,1650816
40,802,Ringling College of Art and Design,Fine Arts,3.5,Vicky Randall,3.3,31,100%,1,,,9,,,,4,,,2,6,,,2,2,3,,,1,324047
41,802,Ringling College of Art and Design,Fine Arts,3.6,Ellie Samuelson,2.6,26,N/A,,,,,,,,,,,,,,,,,,,,,448576
42,802,Ringling College of Art and Design,Graphic Arts,3.8,Joe Thiel,3.7,24,N/A,,,,1,,,,3,,,4,2,,,,,,,,2,665806
43,802,Ringling College of Art and Design,Not Specified,3.0,Steven Taft,4.2,22,83%,,,,2,,,,6,,,3,,,,1,,1,,,3,699941
44,802,Ringling College of Art and Design,Art History,3.2,Ann Albritton,3.0,20,22%,,1,,1,,,2,,5,1,,1,8,,,,4,2,,2,690206
45,802,Ringling College of Art and Design,Design,2.6,Claudia Cumbie-Jones,3.6,19,N/A,1,,,1,,,,1,,,,,,1,,,,,,,533826
46,802,Ringling College of Art and Design,Fine Arts,3.2,Aaron Board,4.6,16,N/A,,,,,1,,,4,,,1,,,,1,2,,,,2,411445
47,802,Ringling College of Art and Design,Fine Arts,3.9,Jeff Schwartz,4.2,15,N/A,,,,,,,,1,,,1,2,,,,2,,,,,411444
48,802,Ringling College of Art and Design,Fine Arts,3.0,Steven Strenk,4.7,15,N/A,2,,,5,1,,,2,,,3,1,,,,,,,,,669458
49,802,Ringling College of Art and Design,Illustration,3.1,Patrick Parnell,2.9,14,N/A,,,,,,,,,,,,,2,,,,,,,1,1433142
50,802,Ringling College of Art and Design,Graphic Arts,3.5,Yael Campbell,4.5,14,80%,,,,1,,,,4,,,1,,,,1,2,2,,,2,1675021
