,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,2000,Dutchess Community College,English,2.0,Jordan Bell,4.7,396,83%,10,29,6,68,5,21,31,125,2,6,92,51,,5,48,90,4,5,,10,1687978
1,2000,Dutchess Community College,Psychology,2.0,David Gavner,4.8,140,100%,4,24,,6,15,4,1,5,2,,40,11,1,,1,25,,,1,1,16940
2,2000,Dutchess Community College,English,2.5,Patricia Phillips,4.4,120,84%,25,6,3,34,34,8,16,39,,4,,1,1,3,7,16,5,,1,11,1378151
3,2000,Dutchess Community College,English,4.0,Carol Kushner,2.3,109,53%,2,,,2,1,,10,8,2,,,2,2,2,12,1,6,5,,12,52543
4,2000,Dutchess Community College,Biology,3.0,Mark Condon,4.5,100,67%,1,13,,4,5,,2,2,2,,7,5,6,1,,12,14,1,8,19,44545
5,2000,Dutchess Community College,English,4.2,Jacqueline Goffe McNish,3.0,96,33%,,,2,2,2,,9,4,,,,2,,5,3,1,16,14,,20,119113
6,2000,Dutchess Community College,History,3.1,Joseph Norton,3.4,94,60%,,,,,,1,5,,2,,1,,1,1,1,1,,1,1,2,81406
7,2000,Dutchess Community College,English,3.5,Richard Appleman,4.7,93,96%,5,18,,8,2,8,10,21,,,,22,,5,7,13,11,,,4,1532940
8,2000,Dutchess Community College,Biology,3.8,Sandra Fraley,3.0,91,48%,2,,12,,1,3,17,,1,,,1,11,,,2,14,1,3,24,353316
9,2000,Dutchess Community College,Philosophy,3.6,Dean Nelson,3.8,90,71%,,5,,,,,1,2,3,,8,5,2,,,1,5,,,1,53974
10,2000,Dutchess Community College,English,2.6,Keith O'Neill,4.5,90,91%,2,4,,5,3,,5,9,,,2,2,,,2,7,2,1,,4,273155
11,2000,Dutchess Community College,Anthropology,2.1,Stephanie Roberg-Lopez,4.6,89,75%,5,3,,5,5,3,8,3,1,,6,5,1,1,,6,6,1,,6,157933
12,2000,Dutchess Community College,Business,4.1,William Harwood,3.7,71,N/A,,5,,,2,,8,,,,1,,,,,3,10,,,9,57805
13,2000,Dutchess Community College,Economics,3.7,Seemi Ahmad,3.3,67,31%,1,1,,2,5,1,,1,,2,,1,4,11,1,1,4,,1,6,1346693
14,2000,Dutchess Community College,Mathematics,3.7,Tammy Kopilak,2.5,67,31%,2,,3,4,2,,1,3,2,,,2,2,13,1,,10,1,3,16,179297
15,2000,Dutchess Community College,English,3.7,David Teague,2.4,63,76%,1,3,,6,1,2,5,11,1,,1,2,3,2,,2,4,4,,14,344753
16,2000,Dutchess Community College,History,2.9,George Stevens,4.8,62,N/A,,,,,,,,,,,,,,,,,,,,,55245
17,2000,Dutchess Community College,History,3.4,Jason Schaaf,3.8,60,86%,1,7,2,1,,1,1,,,,7,1,,1,4,1,3,,,6,686801
18,2000,Dutchess Community College,Law,3.5,Peter Helion,4.2,59,83%,,5,,,2,6,3,9,,2,,2,,,2,11,2,,,1,314582
19,2000,Dutchess Community College,English,3.2,Lucia Cherciu,3.2,59,64%,1,,,3,1,,3,3,,,,4,,,3,,5,3,,4,361838
20,2001,Dyersburg State Community College,Psychology,3.7,Jeanine McMahon,3.5,45,N/A,,,,1,1,,2,1,,1,2,,,2,,1,5,,,2,361365
21,2001,Dyersburg State Community College,Biology,2.5,Ken Jones,4.4,39,N/A,,,,,,,,,,,,,,,,,,,,,340742
22,2001,Dyersburg State Community College,History,2.6,Clint Clifft,4.7,34,100%,,1,,1,,,4,3,,,4,1,,,1,1,1,,,3,360283
23,2001,Dyersburg State Community College,Mathematics,3.4,Doug Hodge,4.6,29,N/A,,,,,,,,,,,,,,,,,,,,,276410
24,2001,Dyersburg State Community College,Mathematics,3.1,Bobby Solmon,4.2,23,N/A,1,,,1,,,,1,,,,,,,1,1,2,,,,253200
25,2001,Dyersburg State Community College,Mathematics,4.3,Melody Smith,3.9,23,N/A,,,,,,,,,,,,,,,,,,,,,359929
26,2001,Dyersburg State Community College,English,3.3,Dustin McDaniel,5.0,22,N/A,,,,,,,,,,,,,,,,,,,,,358615
27,2001,Dyersburg State Community College,English,2.7,William Northcutt,4.4,21,N/A,,,,,,,2,,,,2,,,,1,,1,,,,703389
28,2001,Dyersburg State Community College,Music,3.6,Carol Feather,2.9,19,N/A,,,,,,,,,,,,,,1,,,1,,,1,54118
29,2001,Dyersburg State Community College,Biology,2.8,Brian Wells,4.3,19,N/A,1,4,,1,,,2,2,,,,1,,,1,2,,,,1,253195
30,2001,Dyersburg State Community College,Chemistry,4.2,Akim Hoque,2.8,19,50%,,,,2,,,,,,,,,3,,1,,8,,,6,976434
31,2001,Dyersburg State Community College,Biology,2.6,Billy Williams,4.4,18,N/A,,,,,,,,,,,,,,,,,,,,,308028
32,2001,Dyersburg State Community College,English,3.8,Sophie Cashdollar,3.5,17,N/A,,,,,,,,,,,,,,,,,,,,,54115
33,2001,Dyersburg State Community College,English,3.2,Linda Weeks,3.1,17,N/A,,,,,,,2,,,,,,,1,,,,1,,2,360646
34,2001,Dyersburg State Community College,Biology,4.0,Robert Martin,4.3,17,N/A,,,,3,2,,3,,,,,,1,,,2,6,,,2,1029942
35,2001,Dyersburg State Community College,English,1.8,Cindy Williams,4.8,16,N/A,1,,,2,1,,,1,,,2,1,,,,,,,,,1407620
36,2001,Dyersburg State Community College,Biology,4.3,Sheri Hudson,3.2,15,N/A,,,,,,,,,,,,,,,,,,,,,1281104
37,2001,Dyersburg State Community College,Mathematics,3.1,James Adair,4.0,15,N/A,1,,,1,1,,1,1,,,,,,,1,,1,1,,3,1461853
38,2001,Dyersburg State Community College,English,3.8,Brandi Leonard,3.1,14,N/A,1,,,,,,3,,1,,1,,,,,1,1,1,,2,983774
39,2001,Dyersburg State Community College,Sociology,2.7,Cynthia Vories,2.9,13,N/A,,,,,,,,,,,,,,,,,,,,,534857
40,2002,East Arkansas Community College,Humanities,1.7,Clyde Rodgers,4.7,15,N/A,,,,2,1,,,,,,4,2,1,1,,3,,1,,,622776
41,2002,East Arkansas Community College,Psychology,2.6,Harold Souheaver,4.7,13,N/A,,1,,,,,,,,,1,1,,,,,,,,,720687
42,2002,East Arkansas Community College,Theater,1.9,Tammy Freleigh,3.5,11,N/A,,,,1,1,1,,,,,,,,,,,,,,,260036
43,2002,East Arkansas Community College,Biology,2.6,Dee Millard,4.4,11,N/A,,,,,1,,,1,,,,,,,,,,,,,622763
44,2002,East Arkansas Community College,English & Liberal Studies,3.6,Ken Mott,5.0,9,N/A,,,,,,,,1,,,,,,,,1,,,,1,579248
45,2002,East Arkansas Community College,Humanities,4.6,Cathie Cline,4.3,5,N/A,,,,,,,,,,,,,,,,,,,,,710586
