,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader,tid
0,1951,Cuyahoga Community College (all campuses),Mathematics,2.5,Serita McGunia,4.8,172,100%,3,5,2,51,25,13,,31,,,2,25,,37,19,56,12,,,1,1603413
1,1951,Cuyahoga Community College (all campuses),Mathematics,1.9,Alexander Torgov,4.4,101,88%,6,8,,13,18,1,1,13,,,,,1,6,6,24,3,,2,5,1619231
2,1951,Cuyahoga Community College (all campuses),Mathematics,4.0,Dottie Walton,2.3,101,12%,,2,,2,5,,1,2,4,,,1,1,15,2,1,12,,12,40,872771
3,1951,Cuyahoga Community College (all campuses),Psychology,2.4,Alan Gerding,4.7,99,95%,2,16,,2,4,13,2,6,1,,15,7,,1,5,7,3,,1,3,1112198
4,1951,Cuyahoga Community College (all campuses),Earth Science,2.6,Michelle Davis,4.8,93,97%,16,20,,39,20,42,12,38,,,3,26,1,17,,18,,2,,1,2011300
5,1951,Cuyahoga Community College (all campuses),Mathematics,3.3,Malek Abou-Diab,3.4,88,64%,3,,7,3,3,2,3,3,2,1,,,6,,2,,7,1,,7,1004697
6,1951,Cuyahoga Community College (all campuses),Anthropology,2.0,Paul Hanson,4.8,82,100%,4,9,4,17,4,2,13,25,,1,4,10,,2,11,15,1,,,2,1286284
7,1951,Cuyahoga Community College (all campuses),Mathematics,2.9,Kenneth Washington,3.9,81,75%,1,2,6,1,4,,,3,,,1,5,1,3,1,5,9,,2,9,870051
8,1951,Cuyahoga Community College (all campuses),Nursing,3.1,Deborah Crider,2.9,80,31%,,5,,7,1,,10,3,3,1,2,4,10,2,1,6,7,2,5,5,1023222
9,1951,Cuyahoga Community College (all campuses),English,3.3,Tracy Greene,2.9,79,50%,,2,,,3,4,1,8,,1,9,3,11,3,5,1,13,10,,17,229891
10,1951,Cuyahoga Community College (all campuses),English,2.6,Pamela Hardman,4.4,74,75%,2,1,,6,11,2,2,25,,,2,4,,6,4,9,4,2,,7,419202
11,1951,Cuyahoga Community College (all campuses),English,3.0,Mary Hurst,4.9,72,N/A,,1,,1,,,,3,,,1,4,,1,,3,4,,,,664695
12,1951,Cuyahoga Community College (all campuses),Biology,2.4,Joe Koch,4.8,68,100%,7,33,,16,15,8,,13,1,1,3,4,1,,2,30,7,,1,2,1843348
13,1951,Cuyahoga Community College (all campuses),Political Science,3.5,Shawn Easley,4.0,68,57%,3,6,,5,1,2,8,3,1,,3,1,11,5,,1,3,,1,9,689341
14,1951,Cuyahoga Community College (all campuses),Philosophy,1.6,Mary Jane Horton,4.5,68,89%,,,,7,17,2,17,23,1,,,5,,3,4,7,,2,4,2,949941
15,1951,Cuyahoga Community College (all campuses),History,3.6,Mary Hovanec,3.4,67,N/A,,,,,2,,3,1,,1,,,1,3,5,1,2,1,,5,353313
16,1951,Cuyahoga Community College (all campuses),Mathematics,3.4,Mike McCraith,4.0,67,52%,5,2,,3,4,1,,6,,2,11,1,1,11,2,2,8,,6,12,804767
17,1951,Cuyahoga Community College (all campuses),Psychology,3.0,Nahla Harik-Williams,3.7,67,44%,1,4,,3,4,1,7,3,,1,1,1,4,,3,2,3,1,1,4,398976
18,1951,Cuyahoga Community College (all campuses),Business,2.0,Rudy Stralka,4.8,66,100%,,4,,2,1,,,2,,2,3,3,,1,7,2,1,,,,475343
19,1951,Cuyahoga Community College (all campuses),Social Science,2.3,Rachel Stehle,4.5,65,100%,1,4,,1,6,4,8,7,,,2,,,3,3,3,,2,1,,803864
20,1953,Cuyamaca College,Psychology,2.6,Steve Weinert,4.3,233,98%,3,23,,19,5,2,8,12,4,3,48,11,3,2,2,23,3,,,4,52577
21,1953,Cuyamaca College,Science,4.1,Laurie LeBlanc,2.6,168,30%,,2,,,1,1,7,1,1,,1,1,2,13,4,1,29,,1,42,102688
22,1953,Cuyamaca College,Computer Science,2.4,David Raney,4.4,158,70%,1,,,16,20,11,2,27,,,1,,,19,4,4,1,2,2,7,97119
23,1953,Cuyamaca College,Mathematics,3.5,Terrie Nichols,3.3,147,80%,,1,5,1,1,1,1,1,,5,4,1,1,8,4,2,10,,,7,52768
24,1953,Cuyamaca College,English,2.9,Seth Slater,3.3,130,70%,,8,1,5,5,1,12,12,5,4,5,6,5,7,10,9,11,8,2,12,1029734
25,1953,Cuyamaca College,Communication,1.8,Nancy Jennings,4.5,125,91%,1,7,1,7,6,4,,10,2,5,1,12,1,1,8,10,2,,1,2,52586
26,1953,Cuyamaca College,Biology,4.0,Kathryn Nette,3.0,111,21%,1,,2,2,,,5,1,,1,,,2,3,,2,5,8,7,17,52777
27,1953,Cuyamaca College,Communication,1.7,Nanette Wier,4.8,110,93%,2,2,,13,5,1,,14,1,,7,7,,,8,8,4,,,1,91784
28,1953,Cuyamaca College,Mathematics,2.7,Bryan Elliott,4.3,103,88%,2,5,,5,5,4,1,6,,2,3,1,3,8,6,3,2,1,1,2,52584
29,1953,Cuyamaca College,History,3.8,Suzanne Haber,2.8,96,69%,1,,,,3,5,3,7,,,,,2,4,,,,,2,4,52579
30,1953,Cuyamaca College,Mathematics,3.2,Scott Eckert,3.7,96,65%,4,,2,9,3,1,1,4,3,,,3,3,16,2,4,8,2,,9,84331
31,1953,Cuyamaca College,Computer Information Systems,2.1,Timothy Phillips,4.8,90,100%,6,2,,7,5,,1,5,,,4,6,,2,1,6,,,,,1071650
32,1953,Cuyamaca College,Economics,2.9,Anthony Zambelli,3.4,86,N/A,,,,,,,,,,,,,,,,,,,,,67080
33,1953,Cuyamaca College,English,2.8,Lindy Brazil,4.5,83,71%,,3,,6,2,4,3,9,,,,3,1,5,2,5,1,3,,3,187597
34,1953,Cuyamaca College,English,2.6,Kimberly Wolfe,4.8,81,88%,,4,,7,3,3,3,11,,,11,2,,6,,,2,6,1,2,64992
35,1953,Cuyamaca College,Mathematics,2.1,Dan Curtis,4.4,81,100%,2,14,,8,10,3,4,9,,1,2,,1,5,1,9,11,,,2,905299
36,1953,Cuyamaca College,Mathematics,2.2,Eric Preibisius,4.8,78,100%,1,3,,7,1,4,,1,,2,2,1,,3,2,2,3,,,,52771
37,1953,Cuyamaca College,English,3.1,Tim Pagaard,4.5,78,N/A,,1,,1,,,4,4,,,5,1,,2,,3,,,,1,52775
38,1953,Cuyamaca College,Philosophy,3.8,Paul Carmona,3.0,77,N/A,,1,1,,,,6,,,,,,2,3,,,1,,1,3,38669
39,1953,Cuyamaca College,Accounting,2.5,Christopher O'Byrne,4.2,76,60%,,3,,4,,,,2,,,2,,,1,1,1,1,,2,,65046
40,1954,Cypress College,Sociology,2.7,Larry Curiel,4.5,264,73%,2,46,5,6,16,,8,8,1,,26,37,19,,1,48,17,,16,25,60158
41,1954,Cypress College,History,2.7,David Halahmy,4.8,259,90%,21,45,1,19,17,2,17,17,1,1,2,26,10,,2,38,22,,4,10,254488
42,1954,Cypress College,Political Science,2.5,Peter Mathews,3.3,202,60%,5,12,,8,9,18,18,4,4,,2,20,20,2,4,11,4,,3,7,219021
43,1954,Cypress College,Sociology,3.0,Regina Rhymes,3.8,201,81%,4,4,,5,20,1,29,23,9,6,4,4,9,11,10,6,3,6,13,6,256452
44,1954,Cypress College,History,3.4,Michael Flores,3.3,198,63%,8,1,,2,9,2,47,25,3,3,11,4,3,22,13,6,17,19,1,41,221914
45,1954,Cypress College,Psychology,2.3,Carlos Sandoval,4.3,181,69%,1,13,21,4,5,3,32,6,2,,23,6,4,2,3,8,18,1,2,6,308228
46,1954,Cypress College,Psychology,1.4,Susan Johnson,4.5,168,97%,2,8,,10,5,5,5,7,3,5,16,7,1,2,4,12,6,,1,,348207
47,1954,Cypress College,History,1.7,Carol Lewis,4.6,160,83%,1,25,,6,16,29,4,8,2,,13,5,11,,1,14,9,1,7,1,230386
48,1954,Cypress College,Accounting,3.2,Ann Sheridan-Solis,4.5,154,93%,9,7,2,29,8,12,24,8,,17,,10,2,43,39,40,43,,1,3,1069236
49,1954,Cypress College,History,3.0,Brian Seiling,4.6,150,86%,2,20,,7,5,1,1,7,1,,28,4,8,,3,14,18,2,1,7,145649
50,1954,Cypress College,Physics,2.5,Michael Frey,4.3,145,89%,7,12,2,16,2,12,6,7,2,1,13,17,8,3,3,17,20,,2,4,432049
51,1954,Cypress College,Geography,2.6,Armando Mendoza,4.0,140,74%,5,8,1,5,7,12,6,5,2,1,10,1,8,1,5,3,19,2,,7,345653
52,1954,Cypress College,Philosophy,2.6,Greg Cavin,4.2,137,68%,,4,,7,6,1,12,12,,,1,7,11,,4,6,14,4,,5,431176
53,1954,Cypress College,Communication,2.3,John Lambros,4.5,137,76%,,7,,1,7,1,1,7,1,,15,3,8,,4,1,5,1,1,10,152190
54,1954,Cypress College,Anthropology,3.6,Becky Floyd,3.6,136,38%,2,3,,1,4,20,20,,,2,1,2,15,5,6,3,11,2,6,16,612455
55,1954,Cypress College,Political Science,2.5,Gloria Badal,3.9,136,83%,7,8,,11,10,12,25,1,4,,5,6,5,2,20,12,9,2,7,11,1010070
56,1954,Cypress College,Philosophy,2.9,Will Heusser,3.9,134,83%,1,3,,10,20,28,26,18,1,,8,5,6,5,27,2,5,,2,11,243231
57,1954,Cypress College,Ethnic Studies,3.7,Daniel Lind,4.3,132,46%,1,20,1,2,2,7,35,3,,,6,5,20,1,3,3,15,3,1,24,512457
58,1954,Cypress College,Radiological Sciences,2.4,Michael Frianeza,4.9,130,100%,6,17,,29,8,7,1,12,,,12,14,,,4,25,8,,1,3,1511701
59,1954,Cypress College,English,2.8,Christie Diep,3.8,122,82%,,5,,3,9,,20,6,,1,,4,2,8,9,6,,3,1,4,80183
60,1956,Dabney S. Lancaster Community College,English,3.5,Anne Henley Rowe,4.3,29,96%,4,3,,10,6,2,,24,,2,6,2,,4,8,6,6,1,,3,1951147
61,1956,Dabney S. Lancaster Community College,English,3.8,Tondalaya Vanlear,2.8,16,N/A,,,,1,1,,2,,,,,1,,2,,,,3,,5,245782
62,1956,Dabney S. Lancaster Community College,Social Science,2.6,John Barnes,4.2,14,N/A,,,,,,,,,,,,,,,,,,,,,48283
63,1956,Dabney S. Lancaster Community College,Computer Science,2.4,Sam Benke,5.0,9,N/A,2,,,3,,,,1,,,2,3,,,,3,,,,,855143
64,1956,Dabney S. Lancaster Community College,English,2.5,Joe Shaver,3.4,8,N/A,1,,,,,,,1,,,,,,,,1,,,,,245780
65,1956,Dabney S. Lancaster Community College,Accounting,1.7,Paula Seagle,3.9,7,N/A,,,,,,,,,,,,,,,,,,,,,292636
66,1956,Dabney S. Lancaster Community College,English,3.1,Mattie Smith,3.4,7,N/A,,,,,,,,1,,,,1,,,1,,,,,,1321001
67,1956,Dabney S. Lancaster Community College,Biology,3.3,Stan Willenbring,3.0,7,N/A,,,,,,,1,,,,,,,,,,,,,2,1516358
68,1956,Dabney S. Lancaster Community College,Mathematics,2.7,Gary Appel,4.0,4,N/A,,,,,,1,,,,,1,,,,,,1,,1,1,641099
69,1956,Dabney S. Lancaster Community College,Criminal Justice,1.7,Gary Boyer,4.7,3,N/A,,,,,,1,,,,,,,,,,,1,,,1,450967
70,1956,Dabney S. Lancaster Community College,Psychology,3.3,Tina Dressler,4.2,3,N/A,,,,,,,,,,,,,,,,,,,,,1166536
71,1956,Dabney S. Lancaster Community College,Psychology,3.0,Rob Goralewicz,5.0,3,N/A,,,,,,,,1,,,1,1,,,,,,,,,1462898
72,1956,Dabney S. Lancaster Community College,Mathematics,1.7,Stephen Nicholson,4.7,3,N/A,,,,1,,,,1,,,,,,2,2,1,1,,,,1802711
73,1956,Dabney S. Lancaster Community College,Education,2.7,Joe Walker,4.3,3,N/A,,,,1,,,,2,,,,1,,,2,3,,,,,2155815
74,1956,Dabney S. Lancaster Community College,Nursing,2.5,Lynn McAllister,4.3,2,N/A,,,,,,,,,,,,,,,,,,,,,1674459
75,1956,Dabney S. Lancaster Community College,Accounting,3.0,Ralph Sass,3.0,2,N/A,,,,,,,,,,,,,,,,,,,,,1721475
76,1956,Dabney S. Lancaster Community College,Education,1.0,Markus Maier,5.0,1,N/A,,,,1,,,,,,,,1,,,1,,,,,,1950228
77,1956,Dabney S. Lancaster Community College,English,1.0,Jen Coleman,3.5,1,N/A,,,1,,,,,,,,,,,,1,,,,,,2077980
78,1956,Dabney S. Lancaster Community College,Culinary Arts,2.0,Phillip McManus,4.5,1,N/A,,,,,1,,,1,,,,,,,1,,,,,,2139219
79,1957,Dakota County Technical College,Communication,3.4,Anna Verhoye,3.7,44,63%,1,3,,5,4,,1,14,2,2,1,9,2,3,13,7,1,,2,5,1482815
80,1957,Dakota County Technical College,Computer Science,4.0,Judy Suddendorf,3.1,22,63%,,1,,1,2,,1,,,,,,,4,,,8,,,7,831592
81,1957,Dakota County Technical College,English,2.4,Mark Grant,4.8,19,N/A,1,2,,,,,,2,,,2,,,,,3,1,,,,663883
82,1957,Dakota County Technical College,Graphic Arts,1.8,Mary Belanger,2.8,14,N/A,1,,,,,,,,,,,,,,,,1,,,,680026
83,1957,Dakota County Technical College,Psychology,2.5,Joe Eells,3.6,12,80%,1,,,,1,,2,1,,1,,,1,,3,1,,1,,,680031
84,1957,Dakota County Technical College,Computer Science,3.1,Betty Krueger,3.9,11,N/A,,,,,2,,1,2,,,,,,1,1,1,,,,1,461020
85,1957,Dakota County Technical College,Graphic Arts,2.5,DeAnn Engvall,3.8,11,N/A,1,,,,2,,,2,,,,,,1,,1,,,,,554805
86,1957,Dakota County Technical College,Biology,3.7,Cassandra Moe,3.1,11,N/A,1,,,1,,,,1,,,1,,,1,1,,1,1,,1,740221
87,1957,Dakota County Technical College,Computer Science,2.0,Kathy Niebur,4.8,11,N/A,,,,,1,,,4,,,,2,,,,3,,,,,1250022
88,1957,Dakota County Technical College,English,1.8,Brett Kolles,5.0,10,N/A,,1,,1,,,,3,,,,1,,1,,2,,,,,1553342
89,1957,Dakota County Technical College,Biology,3.7,Kristine Squillace Stenlund,2.9,10,N/A,,,,2,,1,,1,,1,,,,2,,1,1,1,,3,1441254
90,1957,Dakota County Technical College,Health Science,2.6,Susan Johanson,4.0,9,N/A,,2,,,1,,,1,,,,1,,1,,1,1,,,1,1161961
